PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;14;28079008_14_6;2017;10;28;41.65;V;18.32;V;29.80;V;39.60;V;42.16;V;37.21;V;36.01;V;21.95;V;25.11;V;31.36;V;39.08;V;44.63;V;43.86;V;52.33;V;61.54;V;71.87;V;74.26;V;65.91;V;50.42;V;15.22;V;07.22;V;08.13;V;22.98;V;38.27;V
28;079;8;14;28079008_14_6;2017;10;29;42.73;V;40.38;V;52.94;V;58.89;V;54.00;V;55.46;V;56.26;V;41.83;V;44.35;V;51.45;V;56.26;V;55.44;V;58.61;V;67.25;V;70.56;V;75.40;V;70.21;V;43.27;V;15.82;V;06.03;V;09.66;V;15.53;V;19.42;V;38.27;V
28;079;8;14;28079008_14_6;2017;10;30;48.33;V;44.53;V;52.30;V;54.61;V;53.22;V;47.99;V;37.88;V;13.77;V;10.67;V;22.34;V;32.81;V;40.08;V;45.02;V;49.65;V;54.75;V;56.74;V;43.69;V;33.90;V;08.90;V;04.80;V;05.10;V;08.12;V;20.35;V;33.54;V
28;079;8;14;28079008_14_6;2017;10;31;46.58;V;49.98;V;61.46;V;65.50;V;68.86;V;64.51;V;45.52;V;17.96;V;11.90;V;11.89;V;13.57;V;25.18;V;39.09;V;52.21;V;59.07;V;57.67;V;56.97;V;31.67;V;07.94;V;05.80;V;05.18;V;05.36;V;05.78;V;06.81;V
28;079;8;20;28079008_20_59;2017;10;01;002.3;V;001.3;V;001.0;V;000.9;V;000.8;V;000.6;V;000.7;V;000.9;V;000.9;V;000.9;V;000.9;V;000.9;V;001.3;V;000.9;V;001.0;V;000.9;V;000.6;V;001.0;V;001.1;V;001.5;V;002.3;V;003.0;V;003.2;V;002.4;V
28;079;8;20;28079008_20_59;2017;10;02;005.1;V;002.3;V;001.8;V;001.3;V;002.2;V;002.7;V;002.5;V;003.5;V;005.2;V;007.9;V;004.9;V;005.0;V;004.7;N;003.7;V;002.5;V;001.4;V;001.6;V;001.4;V;002.4;V;003.5;V;005.8;V;009.3;V;008.2;V;007.8;V
28;079;8;20;28079008_20_59;2017;10;03;005.4;V;002.8;V;002.2;V;002.0;V;001.8;V;001.6;V;001.9;V;002.7;V;005.0;V;011.5;V;005.3;V;004.4;V;003.1;V;002.8;V;003.5;V;002.5;V;001.8;V;001.4;V;001.8;V;003.2;V;005.1;V;005.2;V;009.5;V;011.7;V
28;079;8;20;28079008_20_59;2017;10;04;063.4;V;008.6;V;005.6;V;003.9;V;003.4;V;004.7;V;004.1;V;003.0;V;003.2;V;006.7;V;004.7;V;003.5;V;002.9;V;002.5;V;001.9;V;002.5;V;001.4;V;001.7;V;001.7;V;003.2;V;005.2;V;006.7;V;005.2;V;002.9;V
28;079;8;20;28079008_20_59;2017;10;05;001.9;V;003.7;V;004.4;V;003.8;V;004.4;V;003.3;V;003.3;V;003.5;V;004.6;V;006.4;V;006.3;V;005.6;V;004.3;V;003.9;V;003.7;V;003.0;V;002.7;V;003.0;V;002.3;V;002.9;V;006.8;V;010.9;V;010.3;V;013.1;V
28;079;8;20;28079008_20_59;2017;10;06;006.3;V;002.2;V;001.5;V;002.1;V;001.7;V;001.2;V;001.0;V;001.6;V;002.7;V;004.1;V;004.0;V;004.3;V;003.2;V;002.7;V;002.6;V;002.1;V;001.6;V;001.4;V;002.4;V;003.4;V;003.8;V;003.1;V;001.8;V;001.2;V
28;079;8;20;28079008_20_59;2017;10;07;001.9;V;001.4;V;001.1;V;000.9;V;000.8;V;000.7;V;000.7;V;000.8;V;001.1;V;001.9;V;001.4;V;001.4;V;001.5;V;001.3;V;001.6;V;001.3;V;000.7;V;000.7;V;000.8;V;001.5;V;004.9;V;016.2;V;022.3;V;021.5;V
28;079;8;20;28079008_20_59;2017;10;08;016.3;V;008.1;V;004.0;V;003.5;V;003.0;V;001.7;V;003.3;V;003.0;V;001.8;V;001.6;V;001.1;V;001.3;V;001.3;V;001.3;V;001.8;V;001.4;V;001.0;V;000.9;V;001.0;V;001.5;V;003.2;V;006.2;V;008.6;V;011.4;V
28;079;8;20;28079008_20_59;2017;10;09;007.9;V;003.3;V;008.1;V;003.7;V;000.1;V;000.3;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;001.5;V;002.1;V;002.0;V;002.2;V;002.6;V;002.1;V;003.4;V;004.6;V;010.3;V;024.2;V;015.9;V
28;079;8;20;28079008_20_59;2017;10;10;006.5;V;003.4;V;002.1;V;001.6;V;001.3;V;001.4;V;001.4;V;002.0;V;003.4;V;005.6;V;004.6;V;005.5;V;007.3;V;005.9;V;003.4;V;002.8;V;002.0;V;002.5;V;002.8;V;003.6;V;006.9;V;012.5;V;028.5;V;016.2;V
28;079;8;20;28079008_20_59;2017;10;11;012.8;V;025.4;V;017.2;V;009.1;V;004.4;V;003.7;V;003.3;V;003.2;V;004.9;V;006.8;V;006.8;V;008.3;V;004.5;V;004.4;V;004.0;V;003.2;V;003.4;V;002.7;V;002.6;V;003.4;V;006.2;V;010.3;V;013.0;V;010.0;V
28;079;8;20;28079008_20_59;2017;10;12;008.2;V;008.4;V;011.1;V;010.4;V;008.2;V;006.5;V;003.2;V;001.9;V;002.0;V;002.5;V;002.4;V;002.2;V;003.2;V;002.5;V;001.6;V;001.2;V;001.0;V;001.2;V;001.0;V;005.1;V;032.6;V;043.0;V;029.0;V;016.9;V
28;079;8;20;28079008_20_59;2017;10;13;007.4;V;003.7;V;002.9;V;003.2;V;002.7;V;002.6;V;002.6;V;002.4;V;003.1;V;003.9;V;005.2;V;003.9;V;004.3;V;003.4;V;003.1;V;002.6;V;001.6;V;001.6;V;003.1;V;003.7;V;005.0;V;008.4;V;009.8;V;009.0;V
28;079;8;20;28079008_20_59;2017;10;14;006.3;V;010.5;V;013.7;V;011.9;V;007.2;V;003.3;V;002.4;V;002.5;V;002.3;V;002.1;V;002.4;V;002.2;V;001.8;V;002.3;V;001.5;V;001.5;V;001.2;V;000.9;V;001.4;V;003.0;V;007.3;V;022.1;V;022.4;V;014.8;V
28;079;8;20;28079008_20_59;2017;10;15;024.7;V;010.0;V;005.1;V;005.0;V;004.9;V;003.1;V;002.6;V;003.1;V;002.7;V;002.5;V;001.9;V;001.4;V;001.2;V;001.1;V;001.1;V;001.0;V;000.7;V;000.7;V;000.9;V;001.5;V;003.5;V;002.5;V;001.5;V;001.1;V
28;079;8;20;28079008_20_59;2017;10;16;001.6;V;002.0;V;001.0;V;000.6;V;000.6;V;000.6;V;000.7;V;001.0;V;002.4;V;006.9;V;007.0;V;004.5;V;003.6;V;002.5;V;002.3;V;001.3;V;001.1;V;001.1;V;001.7;V;003.0;V;008.8;V;008.9;V;005.2;V;003.3;V
28;079;8;20;28079008_20_59;2017;10;17;002.4;V;001.3;V;001.4;V;001.1;V;001.1;V;001.6;V;001.3;V;002.5;V;003.2;V;006.1;V;004.7;V;003.2;V;003.0;V;002.8;V;002.6;V;002.5;V;002.6;V;002.7;V;003.4;V;001.9;V;002.5;V;001.6;V;001.9;V;001.7;V
28;079;8;20;28079008_20_59;2017;10;18;001.3;V;001.0;V;000.7;V;000.7;V;000.7;V;000.6;V;000.9;V;001.2;V;001.6;V;002.9;V;002.7;V;001.9;V;001.4;V;001.8;V;002.0;V;001.9;V;002.0;V;002.2;V;002.7;V;002.7;V;003.6;V;002.6;V;002.6;V;002.1;V
28;079;8;20;28079008_20_59;2017;10;19;003.1;V;002.3;V;001.5;V;002.2;V;003.5;V;004.1;V;004.3;V;004.4;V;005.6;V;007.6;V;008.6;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;007.1;N;007.2;V;005.6;V;005.1;V;003.2;V
28;079;8;20;28079008_20_59;2017;10;20;003.0;V;003.5;V;002.4;V;002.1;V;002.8;V;002.3;V;001.6;V;002.8;V;004.9;V;006.3;V;006.7;V;008.1;V;005.5;V;003.9;V;003.9;V;002.9;V;002.1;V;001.7;V;002.1;V;002.7;V;003.9;V;005.0;V;005.4;V;004.4;V
28;079;8;20;28079008_20_59;2017;10;21;002.1;V;003.5;V;002.9;V;004.7;V;003.9;V;002.9;V;002.7;V;002.7;V;004.9;V;003.8;V;005.0;V;002.2;V;001.6;V;001.9;V;002.0;V;001.2;V;001.1;V;002.1;V;002.9;V;002.6;V;002.5;V;002.6;V;002.3;V;001.6;V
28;079;8;20;28079008_20_59;2017;10;22;001.3;V;001.1;V;001.2;V;001.5;V;001.5;V;001.1;V;001.0;V;001.1;V;001.0;V;001.2;V;001.2;V;000.9;V;001.1;V;001.4;V;000.9;V;001.0;V;000.8;V;000.8;V;001.2;V;001.9;V;005.7;V;010.0;V;010.0;V;004.5;V
28;079;8;20;28079008_20_59;2017;10;23;002.3;V;001.3;V;000.9;V;001.1;V;002.3;V;004.9;V;001.6;V;001.6;V;003.0;V;005.7;V;004.3;V;004.1;V;004.6;V;005.1;V;005.1;V;003.2;V;003.1;V;003.4;V;003.8;V;011.1;V;034.9;V;064.0;V;057.9;V;032.5;V
28;079;8;20;28079008_20_59;2017;10;24;009.9;V;003.7;V;002.8;V;005.4;V;005.0;V;003.9;V;004.1;V;004.0;V;005.3;V;007.8;V;009.0;V;006.2;V;005.5;V;005.0;V;003.3;V;003.1;V;004.3;V;004.0;V;004.4;V;004.4;V;012.2;V;042.8;V;063.1;V;056.4;V
28;079;8;20;28079008_20_59;2017;10;25;031.7;V;009.7;V;004.1;V;003.1;V;004.5;V;007.3;V;003.6;V;003.3;V;005.7;V;009.4;V;008.4;V;007.8;V;005.6;V;004.1;V;003.8;V;003.8;V;003.5;V;002.8;V;003.4;V;010.4;V;062.0;V;077.6;V;066.4;V;042.1;V
28;079;8;20;28079008_20_59;2017;10;26;013.9;V;009.1;V;005.5;V;008.7;V;018.6;V;010.3;V;005.5;V;004.9;V;006.0;V;014.3;V;014.7;V;011.5;V;010.1;V;005.8;V;007.5;V;007.7;V;004.9;V;004.0;V;006.3;V;008.8;V;049.2;V;084.8;V;084.2;V;067.4;V
28;079;8;20;28079008_20_59;2017;10;27;029.7;V;008.0;V;005.0;V;004.0;V;003.5;V;002.8;V;002.6;V;002.9;V;006.0;V;010.6;V;009.8;V;010.5;V;009.2;V;007.3;V;012.4;V;006.2;V;004.4;V;004.0;V;003.8;V;003.8;V;004.0;V;003.7;V;004.0;V;002.6;V
28;079;8;20;28079008_20_59;2017;10;28;002.3;V;002.7;V;003.5;V;003.0;V;002.1;V;002.6;V;001.7;V;001.6;V;001.3;V;000.2;V;000.8;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;001.4;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N
28;079;8;20;28079008_20_59;2017;10;29;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N
28;079;8;20;28079008_20_59;2017;10;30;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;002.4;V;004.3;V;003.7;V;002.9;V;003.5;N;001.8;N;002.4;V;002.3;V;002.6;V;003.3;V;005.2;V;009.1;V;012.7;V;007.1;V;004.0;V;002.5;V
28;079;8;20;28079008_20_59;2017;10;31;001.8;V;001.5;V;001.2;V;001.1;V;001.0;V;000.9;V;000.9;V;001.4;V;002.6;V;004.1;V;004.9;V;004.3;V;006.0;V;004.0;V;002.5;V;002.6;V;002.6;V;003.1;V;006.7;V;012.5;V;014.5;V;012.8;V;009.7;V;005.7;V
28;079;8;30;28079008_30_59;2017;10;01;000.6;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.4;V;000.5;V;000.7;V;000.8;V;000.9;V;000.6;V
28;079;8;30;28079008_30_59;2017;10;02;000.5;V;000.5;V;000.4;V;000.3;V;000.2;V;000.3;V;000.4;V;000.8;V;001.3;V;002.0;V;001.2;V;000.9;V;000.8;N;000.6;V;000.5;V;000.4;V;000.4;V;000.3;V;000.6;V;000.9;V;001.6;V;002.3;V;001.8;V;001.5;V
28;079;8;30;28079008_30_59;2017;10;03;001.1;V;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;001.2;V;002.3;V;001.1;V;000.9;V;000.7;V;000.5;V;000.7;V;000.6;V;000.5;V;000.3;V;000.5;V;000.8;V;001.3;V;001.2;V;002.2;V;002.4;V
28;079;8;30;28079008_30_59;2017;10;04;001.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.8;V;001.5;V;000.9;V;000.7;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.4;V;000.5;V;000.8;V;001.4;V;001.6;V;001.3;V;000.9;V
28;079;8;30;28079008_30_59;2017;10;05;000.6;V;000.5;V;000.7;V;000.5;V;000.5;V;000.4;V;000.4;V;000.6;V;001.0;V;001.4;V;001.2;V;000.9;V;000.7;V;000.6;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.8;V;001.7;V;002.6;V;002.8;V;003.2;V
28;079;8;30;28079008_30_59;2017;10;06;001.2;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.4;V;000.8;V;001.1;V;000.7;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.6;V;000.7;V;000.9;V;000.8;V;000.5;V;000.4;V
28;079;8;30;28079008_30_59;2017;10;07;000.4;V;000.4;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.2;V;000.3;V;000.3;V;000.5;V;001.7;V;004.2;V;005.6;V;005.4;V
28;079;8;30;28079008_30_59;2017;10;08;003.2;V;001.7;V;001.0;V;000.8;V;000.5;V;000.4;V;000.4;V;000.5;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.6;V;001.0;V;001.7;V;002.2;V;002.8;V
28;079;8;30;28079008_30_59;2017;10;09;001.8;V;000.6;V;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.4;V;000.5;V;000.5;V;000.4;V;000.8;V;001.1;V;002.1;V;004.4;V;002.5;V
28;079;8;30;28079008_30_59;2017;10;10;001.1;V;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;001.0;V;001.4;V;001.0;V;000.7;V;000.8;V;001.0;V;000.6;V;000.6;V;000.5;V;000.5;V;000.7;V;000.9;V;001.6;V;002.8;V;005.3;V;002.9;V
28;079;8;30;28079008_30_59;2017;10;11;002.5;V;004.5;V;002.6;V;001.2;V;000.6;V;000.5;V;000.4;V;000.6;V;001.3;V;001.7;V;001.2;V;001.1;V;000.9;V;000.9;V;000.8;V;000.9;V;000.8;V;000.8;V;000.8;V;001.2;V;001.4;V;002.4;V;003.1;V;002.8;V
28;079;8;30;28079008_30_59;2017;10;12;002.3;V;001.8;V;002.2;V;001.8;V;001.1;V;000.9;V;000.6;V;000.5;V;000.5;V;000.6;V;000.6;V;000.7;V;000.6;V;000.7;V;000.6;V;000.4;V;000.4;V;000.4;V;000.4;V;001.5;V;006.8;V;008.1;V;005.4;V;003.3;V
28;079;8;30;28079008_30_59;2017;10;13;001.5;V;000.8;V;000.6;V;000.5;V;000.5;V;000.4;V;000.4;V;000.5;V;000.8;V;001.0;V;001.0;V;000.7;V;000.8;V;000.7;V;000.8;V;000.7;V;000.4;V;000.5;V;000.5;V;000.7;V;001.2;V;002.0;V;001.8;V;001.7;V
28;079;8;30;28079008_30_59;2017;10;14;001.7;V;002.3;V;002.5;V;001.9;V;001.1;V;000.5;V;000.4;V;000.4;V;000.5;V;000.4;V;000.5;V;000.5;V;000.5;V;000.7;V;000.5;V;000.4;V;000.4;V;000.3;V;000.5;V;000.9;V;001.9;V;005.6;V;005.2;V;003.9;V
28;079;8;30;28079008_30_59;2017;10;15;005.4;V;002.1;V;001.0;V;000.8;V;000.7;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.4;V;000.5;V;001.2;V;000.8;V;000.5;V;000.4;V
28;079;8;30;28079008_30_59;2017;10;16;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.9;V;001.5;V;001.0;V;000.7;V;000.6;V;000.5;V;000.6;V;000.4;V;000.4;V;000.4;V;000.6;V;000.9;V;002.3;V;002.2;V;001.3;V;000.8;V
28;079;8;30;28079008_30_59;2017;10;17;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.9;V;001.4;V;001.0;V;000.8;V;000.6;V;000.5;V;000.7;V;000.7;V;000.7;V;000.6;V;000.7;V;000.5;V;000.6;V;000.5;V;000.5;V;000.4;V
28;079;8;30;28079008_30_59;2017;10;18;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.5;V;000.6;V;000.9;V;000.6;V;000.5;V;000.4;V;000.4;V;000.6;V;000.6;V;000.6;V;000.6;V;000.7;V;000.7;V;000.9;V;000.7;V;000.8;V;000.6;V
28;079;8;30;28079008_30_59;2017;10;19;000.8;V;000.6;V;000.4;V;000.5;V;000.6;V;000.7;V;000.7;V;000.9;V;001.4;V;001.9;V;002.1;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;002.0;N;002.1;V;001.6;V;001.7;V;001.0;V
28;079;8;30;28079008_30_59;2017;10;20;000.8;V;000.8;V;000.6;V;000.6;V;000.6;V;000.6;V;000.5;V;000.7;V;001.3;V;002.0;V;001.7;V;001.5;V;001.2;V;000.9;V;000.8;V;000.8;V;000.7;V;000.5;V;000.6;V;000.8;V;001.0;V;001.3;V;001.3;V;001.0;V
28;079;8;30;28079008_30_59;2017;10;21;000.6;V;000.8;V;000.7;V;001.0;V;000.7;V;000.5;V;000.5;V;000.6;V;000.9;V;000.9;V;001.0;V;000.7;V;000.5;V;000.6;V;000.7;V;000.5;V;000.4;V;000.7;V;000.6;V;000.6;V;000.7;V;000.9;V;000.7;V;000.7;V
28;079;8;30;28079008_30_59;2017;10;22;000.5;V;000.4;V;000.4;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.5;V;000.7;V;001.8;V;002.8;V;002.7;V;001.2;V
28;079;8;30;28079008_30_59;2017;10;23;000.6;V;000.4;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.5;V;001.0;V;001.7;V;001.1;V;000.8;V;000.8;V;000.9;V;000.7;V;000.6;V;000.6;V;000.7;V;000.7;V;002.3;V;008.2;V;014.1;V;010.6;V;006.2;V
28;079;8;30;28079008_30_59;2017;10;24;001.8;V;000.6;V;000.5;V;000.5;V;000.5;V;000.3;V;000.4;V;000.8;V;001.5;V;002.2;V;001.7;V;001.1;V;000.9;V;000.8;V;000.6;V;000.6;V;000.9;V;000.8;V;001.0;V;001.2;V;003.4;V;010.8;V;012.9;V;010.1;V
28;079;8;30;28079008_30_59;2017;10;25;005.8;V;001.6;V;000.7;V;000.5;V;000.5;V;000.4;V;000.4;V;000.7;V;001.5;V;002.2;V;001.6;V;001.2;V;000.9;V;000.7;V;000.7;V;000.7;V;000.7;V;000.6;V;001.0;V;002.6;V;013.7;V;016.1;V;012.8;V;007.9;V
28;079;8;30;28079008_30_59;2017;10;26;002.5;V;001.5;V;000.9;V;000.7;V;000.6;V;000.5;V;000.5;V;000.8;V;001.4;V;002.9;V;002.7;V;001.3;V;001.1;V;000.8;V;001.0;V;001.1;V;001.0;V;000.8;V;001.4;V;002.1;V;012.0;V;019.6;V;017.9;V;012.0;V
28;079;8;30;28079008_30_59;2017;10;27;005.3;V;001.4;V;000.8;V;000.7;V;000.6;V;000.4;V;000.5;V;000.7;V;001.7;V;002.8;V;001.9;V;001.4;V;001.0;V;000.9;V;000.9;V;000.8;V;000.7;V;000.6;V;000.7;V;000.8;V;000.8;V;000.9;V;000.9;V;000.7;V
28;079;8;30;28079008_30_59;2017;10;28;000.5;V;000.7;V;000.7;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.1;V;000.1;V;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N
28;079;8;30;28079008_30_59;2017;10;29;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N
28;079;8;30;28079008_30_59;2017;10;30;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;000.1;N;001.0;V;001.4;V;000.8;V;000.6;V;000.6;N;000.5;N;000.6;V;000.5;V;000.6;V;000.7;V;001.1;V;002.0;V;002.7;V;001.6;V;001.1;V;000.6;V
28;079;8;30;28079008_30_59;2017;10;31;000.5;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.5;V;000.9;V;001.2;V;001.2;V;000.9;V;000.8;V;000.7;V;000.6;V;000.7;V;000.6;V;000.8;V;001.6;V;002.8;V;003.2;V;003.2;V;002.3;V;001.5;V
28;079;8;35;28079008_35_59;2017;10;01;000.4;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V
28;079;8;35;28079008_35_59;2017;10;02;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.4;V;000.6;V;001.1;V;000.6;V;000.9;V;000.6;N;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.8;V;001.4;V;001.2;V;001.3;V
28;079;8;35;28079008_35_59;2017;10;03;000.8;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.2;V;000.3;V;000.7;V;001.9;V;000.9;V;000.6;V;000.4;V;000.3;V;000.6;V;000.5;V;000.3;V;000.2;V;000.3;V;000.4;V;000.7;V;000.7;V;001.4;V;001.8;V
28;079;8;35;28079008_35_59;2017;10;04;001.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;001.0;V;000.7;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.5;V;000.8;V;000.9;V;000.7;V;000.4;V
28;079;8;35;28079008_35_59;2017;10;05;000.3;V;000.4;V;000.5;V;000.4;V;000.5;V;000.4;V;000.3;V;000.4;V;001.1;V;001.8;V;000.9;V;000.7;V;000.5;V;000.4;V;000.4;V;000.6;V;000.4;V;000.4;V;000.3;V;000.4;V;000.9;V;001.6;V;001.5;V;002.1;V
28;079;8;35;28079008_35_59;2017;10;06;001.0;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.5;V;000.3;V;000.2;V
28;079;8;35;28079008_35_59;2017;10;07;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.7;V;002.5;V;003.5;V;003.3;V
28;079;8;35;28079008_35_59;2017;10;08;002.2;V;001.0;V;000.6;V;000.5;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.4;V;000.8;V;001.2;V;001.6;V
28;079;8;35;28079008_35_59;2017;10;09;001.2;V;000.4;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.5;V;000.6;V;000.7;V;000.6;V;000.6;V;000.8;V;001.0;V;001.8;V;003.5;V;002.4;V
28;079;8;35;28079008_35_59;2017;10;10;001.2;V;000.8;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.7;V;001.0;V;001.5;V;001.5;V;001.4;V;001.6;V;001.2;V;000.8;V;000.7;V;000.7;V;000.7;V;000.8;V;000.9;V;001.1;V;002.0;V;004.6;V;002.4;V
28;079;8;35;28079008_35_59;2017;10;11;002.1;V;004.5;V;002.7;V;001.6;V;001.0;V;000.9;V;000.8;V;000.8;V;001.3;V;001.4;V;001.3;V;001.7;V;001.1;V;001.0;V;000.9;V;001.0;V;001.0;V;000.8;V;000.8;V;000.9;V;001.3;V;001.9;V;002.1;V;001.7;V
28;079;8;35;28079008_35_59;2017;10;12;001.4;V;001.5;V;001.8;V;001.7;V;001.3;V;001.1;V;000.7;V;000.6;V;000.6;V;000.6;V;000.6;V;000.6;V;000.7;V;000.7;V;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;001.1;V;006.0;V;006.9;V;004.7;V;002.8;V
28;079;8;35;28079008_35_59;2017;10;13;001.5;V;000.9;V;000.7;V;000.8;V;000.7;V;000.7;V;000.6;V;000.6;V;000.7;V;000.9;V;001.0;V;000.9;V;000.9;V;000.8;V;000.8;V;000.9;V;000.6;V;000.6;V;000.6;V;000.7;V;001.1;V;001.4;V;001.4;V;001.3;V
28;079;8;35;28079008_35_59;2017;10;14;001.0;V;001.6;V;002.1;V;001.8;V;001.3;V;000.8;V;000.6;V;000.6;V;000.6;V;000.6;V;000.6;V;000.6;V;000.6;V;000.7;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.7;V;001.4;V;003.7;V;003.6;V;002.4;V
28;079;8;35;28079008_35_59;2017;10;15;003.8;V;001.7;V;001.0;V;001.0;V;000.9;V;000.7;V;000.6;V;000.7;V;000.6;V;000.6;V;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.6;V;000.9;V;000.7;V;000.6;V;000.5;V
28;079;8;35;28079008_35_59;2017;10;16;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.5;V;000.7;V;001.2;V;001.0;V;000.8;V;000.8;V;000.7;V;000.7;V;000.5;V;000.5;V;000.5;V;000.6;V;000.8;V;001.6;V;001.6;V;001.1;V;000.8;V
