PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;11;35;28079011_35_59;2017;11;20;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.3;V;000.3;V;000.5;V;000.6;V;000.6;V;000.7;V;000.6;V;000.6;V;001.4;V;002.8;V;002.3;V;004.5;V;002.2;V;001.5;V
28;079;11;35;28079011_35_59;2017;11;21;000.9;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.6;V;000.3;V;000.3;V;000.4;V;000.7;V;000.7;V;000.7;V;000.8;V;002.0;V;004.2;V;005.1;V;007.9;V;005.8;V;002.4;V
28;079;11;35;28079011_35_59;2017;11;22;001.0;V;000.5;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.5;V;000.2;V;000.2;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V;000.7;V;001.2;V;002.0;V;002.3;V;002.9;V;003.6;V;002.6;V
28;079;11;35;28079011_35_59;2017;11;23;002.1;V;001.8;V;001.2;V;000.6;V;000.6;V;000.4;V;000.4;V;000.4;V;000.5;V;000.8;V;001.0;V;000.7;V;000.6;V;000.6;V;000.7;V;000.5;V;000.3;V;000.4;V;001.1;V;001.6;V;003.5;V;003.0;V;003.1;V;002.8;V
28;079;11;35;28079011_35_59;2017;11;24;001.0;V;000.5;V;000.4;V;000.4;V;000.4;V;000.2;V;000.2;V;000.4;V;000.4;V;000.8;V;000.6;V;000.5;V;000.7;V;000.6;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.6;V;000.7;V;000.6;V;000.5;V
28;079;11;35;28079011_35_59;2017;11;25;000.4;V;000.9;V;000.9;V;000.7;V;000.5;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;11;35;28079011_35_59;2017;11;26;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;11;35;28079011_35_59;2017;11;27;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.2;V;000.2;V;000.2;V;000.4;V;000.6;V;000.4;V;000.4;V;000.3;V;000.5;V;001.6;V;002.2;V;002.5;V;002.3;V;001.6;V
28;079;11;35;28079011_35_59;2017;11;28;001.3;V;000.6;V;000.4;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.5;V;000.5;V;000.3;V;000.5;V;000.8;V;001.3;V;001.2;V;000.9;V;000.9;V;000.9;V;000.9;V;000.8;V;000.8;V;000.6;V;000.5;V
28;079;11;35;28079011_35_59;2017;11;29;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;N;000.1;N;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;11;35;28079011_35_59;2017;11;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.4;V;000.1;V
28;079;16;6;28079016_6_48;2017;11;01;000.2;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;02;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.6;V;000.4;V;000.4;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.6;V;000.7;V;000.7;V
28;079;16;6;28079016_6_48;2017;11;03;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.4;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.3;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;04;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;05;000.6;V;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;06;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.6;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;07;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.7;V;000.7;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.6;V;000.6;V;001.4;V;000.9;V;001.1;V;001.3;V
28;079;16;6;28079016_6_48;2017;11;08;001.2;V;000.9;V;000.6;V;000.7;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;09;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;10;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.6;V;000.9;V;000.8;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.3;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;11;000.2;V;000.3;V;000.3;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;000.6;V;000.5;V;000.4;V;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;001.0;V;000.9;V;001.1;V;000.6;V;000.4;V;000.6;V
28;079;16;6;28079016_6_48;2017;11;12;000.5;V;000.4;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.5;V;000.3;V;000.7;V;000.4;V;000.4;V;000.7;V;001.0;V
28;079;16;6;28079016_6_48;2017;11;13;000.8;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.4;V;000.7;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;14;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.5;V;000.9;V;000.3;V;000.4;V;000.5;V;000.5;V;000.6;V;000.6;V;000.7;V;000.8;V;000.7;V;001.5;V;000.9;V;000.8;V;001.1;V;000.8;V
28;079;16;6;28079016_6_48;2017;11;15;000.7;V;000.6;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.7;V;001.6;V;000.5;V;000.3;V;000.4;V;000.4;V;000.6;V;000.5;V;000.6;V;000.8;V;001.2;V;001.8;V;001.5;V;001.3;V;000.9;V
28;079;16;6;28079016_6_48;2017;11;16;000.5;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.5;V;000.7;V;001.0;V;001.0;V;000.9;V;000.8;V;001.7;V;003.0;V;002.2;V;002.1;V;001.5;V;001.3;V;001.2;V
28;079;16;6;28079016_6_48;2017;11;17;000.7;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;001.1;V;001.1;V;000.8;V;001.0;V;000.8;V;000.8;V;000.7;V;001.1;V;002.3;V;001.9;V;001.7;V;001.9;V;001.7;V;001.4;V
28;079;16;6;28079016_6_48;2017;11;18;001.0;V;000.6;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;001.3;V;001.7;V;000.9;V;000.7;V;000.4;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;19;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.5;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.5;V;000.6;V;001.1;V;001.7;V;001.8;V;001.4;V;001.0;V;000.4;V
28;079;16;6;28079016_6_48;2017;11;20;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.6;V;000.5;V;000.5;V;000.6;V;000.4;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.8;V;001.4;V;002.1;V;001.4;V;001.3;V;000.6;V
28;079;16;6;28079016_6_48;2017;11;21;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.6;V;000.7;V;001.7;V;001.5;V;002.0;V;001.3;V;001.5;V;000.7;V
28;079;16;6;28079016_6_48;2017;11;22;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;N;000.5;V;000.4;V;000.5;V;000.6;V;000.9;V;001.0;V;001.3;V;002.3;V;002.0;V;002.0;V
28;079;16;6;28079016_6_48;2017;11;23;001.3;V;000.9;V;000.6;V;000.5;V;000.4;V;000.4;V;000.5;V;000.7;V;001.0;V;001.0;V;000.8;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.6;V;001.4;V;001.3;V;002.2;V;001.6;V;001.4;V;000.7;V
28;079;16;6;28079016_6_48;2017;11;24;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.4;V;000.6;V;000.6;V;000.6;V;000.7;V;001.0;V;000.4;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.6;V;001.0;V;001.2;V;001.5;V;001.5;V;001.7;V
28;079;16;6;28079016_6_48;2017;11;25;001.0;V;000.7;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.6;V;000.7;V;000.5;V;000.4;V;000.6;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;26;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.5;V;000.3;V;000.2;V;000.2;V;000.3;V;000.6;V;000.8;V;000.6;V;000.6;V;000.4;V;000.3;V
28;079;16;6;28079016_6_48;2017;11;27;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.6;V;000.5;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.7;V;001.0;V;001.0;V;001.4;V;001.4;V;001.0;V
28;079;16;6;28079016_6_48;2017;11;28;000.8;V;000.7;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.8;V;000.7;V;000.5;V;000.5;V;000.7;V;000.8;V;000.7;V;000.7;V;000.5;V;000.6;V;000.6;V;000.6;V;000.6;V;000.7;V;000.5;V;000.6;V
28;079;16;6;28079016_6_48;2017;11;29;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.5;V;000.5;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V
28;079;16;6;28079016_6_48;2017;11;30;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.5;V;000.5;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;001.0;V;000.6;V;000.4;V
28;079;16;7;28079016_7_8;2017;11;01;00001;V;00001;V;00005;V;00005;V;00003;V;00002;V;00001;V;00003;V;00011;V;00003;V;00006;V;00010;V;00004;V;00004;V;00002;V;00002;V;00001;V;00001;V;00001;V;00004;V;00002;V;00008;V;00015;V;00006;V
28;079;16;7;28079016_7_8;2017;11;02;00005;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00028;V;00074;V;00047;V;00041;V;00025;V;00020;V;00005;V;00006;V;00004;V;00008;V;00010;V;00011;V;00029;V;00052;V;00044;V;00079;V;00070;V
28;079;16;7;28079016_7_8;2017;11;03;00018;V;00002;V;00008;V;00011;V;00005;V;00001;V;00004;V;00027;V;00043;V;00029;V;00035;V;00026;V;00016;V;00010;V;00010;V;00011;V;00008;V;00010;V;00009;V;00015;V;00016;V;00041;V;00008;V;00003;V
28;079;16;7;28079016_7_8;2017;11;04;00006;V;00005;V;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00009;V;00008;V;00011;V;00015;V;00014;V;00008;V;00007;V;00004;V;00002;V;00002;V;00002;V;00002;V;00002;V;00005;V;00003;V;00004;V
28;079;16;7;28079016_7_8;2017;11;05;00041;V;00021;V;00006;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00002;V;00016;V;00009;V;00001;V;00001;V
28;079;16;7;28079016_7_8;2017;11;06;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00005;V;00006;V;00006;V;00006;V;00002;V;00003;V;00007;V;00004;V;00003;V;00008;V;00004;V;00003;V;00003;V;00004;V;00002;V;00002;V;00002;V;00001;V
28;079;16;7;28079016_7_8;2017;11;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00021;V;00057;V;00090;V;00119;V;00058;V;00057;V;00024;V;00023;V;00025;V;00028;V;00020;V;00019;V;00041;V;00080;V;00239;V;00152;V;00147;V;00173;V
28;079;16;7;28079016_7_8;2017;11;08;00152;V;00084;V;00032;V;00132;V;00053;V;00027;V;00013;V;00009;V;00007;V;00007;V;00003;V;00008;N;00003;V;00004;V;00004;V;00003;V;00003;V;00002;V;00006;V;00014;V;00002;V;00002;V;00003;V;00001;V
28;079;16;7;28079016_7_8;2017;11;09;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00003;V;00001;V;00002;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00003;V;00001;V;00001;V;00001;V;00001;V
28;079;16;7;28079016_7_8;2017;11;10;00001;V;00001;V;00001;V;00001;V;00001;V;00031;V;00071;V;00099;V;00143;V;00132;V;00041;V;00017;V;00003;V;00003;V;00002;V;00005;V;00003;V;00002;V;00002;V;00005;V;00014;V;00037;V;00006;V;00006;V
28;079;16;7;28079016_7_8;2017;11;11;00001;V;00008;V;00001;V;00018;V;00005;V;00013;V;00010;V;00061;V;00115;V;00055;V;00022;V;00032;V;00042;V;00033;V;00020;V;00021;V;00012;V;00013;V;00116;V;00105;V;00117;V;00063;V;00010;V;00024;V
28;079;16;7;28079016_7_8;2017;11;12;00027;V;00014;V;00003;V;00024;V;00052;V;00013;V;00019;V;00003;V;00005;V;00012;V;00008;V;00008;V;00015;V;00022;V;00022;V;00017;V;00010;V;00013;V;00015;V;00089;V;00010;V;00022;V;00049;V;00097;V
28;079;16;7;28079016_7_8;2017;11;13;00073;V;00018;V;00003;V;00001;V;00002;V;00004;V;00050;V;00096;V;00009;V;00005;V;00004;V;00005;V;00003;V;00002;V;00003;V;00002;V;00005;V;00003;V;00002;V;00003;V;00002;V;00004;V;00002;V;00001;V
28;079;16;7;28079016_7_8;2017;11;14;00001;V;00001;V;00001;V;00003;V;00001;V;00001;V;00012;V;00006;V;00041;V;00037;V;00020;V;00030;V;00050;V;00070;V;00061;V;00052;V;00073;V;00096;V;00085;V;00156;V;00124;V;00074;V;00176;V;00144;V
28;079;16;7;28079016_7_8;2017;11;15;00114;V;00060;V;00026;V;00002;V;00001;V;00001;V;00003;V;00031;V;00071;V;00094;V;00060;V;00041;V;00034;V;00037;V;00037;V;00059;V;00059;V;00079;V;00123;V;00208;V;00327;V;00262;V;00307;V;00174;V
28;079;16;7;28079016_7_8;2017;11;16;00044;V;00004;V;00002;V;00001;V;00001;V;00001;V;00018;V;00050;V;00047;V;00052;V;00061;V;00059;V;00091;V;00177;V;00145;V;00105;V;00099;V;00360;V;00558;V;00398;V;00348;V;00258;V;00244;V;00225;V
28;079;16;7;28079016_7_8;2017;11;17;00099;V;00021;V;00001;V;00003;V;00001;V;00001;V;00006;V;00018;V;00050;V;00041;V;00029;V;00019;V;00071;V;00109;V;00100;V;00101;V;00104;V;00200;V;00461;V;00370;V;00314;V;00339;V;00310;V;00258;V
28;079;16;7;28079016_7_8;2017;11;18;00187;V;00080;V;00002;V;00003;V;00002;V;00002;V;00002;V;00003;V;00008;V;00013;V;00008;V;00004;V;00009;V;00006;V;00005;V;00004;V;00005;V;00014;V;00232;V;00351;V;00108;V;00057;V;00018;V;00006;V
28;079;16;7;28079016_7_8;2017;11;19;00004;V;00002;V;00004;V;00001;V;00001;V;00001;V;00002;V;00012;V;00006;V;00012;V;00004;V;00006;V;00007;V;00011;V;00017;V;00022;V;00018;V;00026;V;00125;V;00267;V;00240;V;00195;V;00141;V;00017;V
28;079;16;7;28079016_7_8;2017;11;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00028;V;00061;V;00078;V;00078;V;00064;V;00062;V;00059;V;00061;V;00059;V;00055;V;00050;V;00132;V;00280;V;00433;V;00257;V;00233;V;00068;V
28;079;16;7;28079016_7_8;2017;11;21;00017;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00030;V;00046;V;00048;V;00024;V;00019;V;00021;V;00035;V;00050;V;00059;V;00080;V;00091;V;00334;V;00316;V;00358;V;00227;V;00313;V;00091;V
28;079;16;7;28079016_7_8;2017;11;22;00033;V;00012;V;00001;V;00001;V;00001;V;00001;V;00005;V;00038;V;00029;V;00040;V;00027;V;00022;V;00024;V;00163;N;00047;V;00026;V;00048;V;00076;V;00121;V;00177;V;00250;V;00441;V;00324;V;00393;V
28;079;16;7;28079016_7_8;2017;11;23;00252;V;00139;V;00071;V;00058;V;00030;V;00028;V;00078;V;00133;V;00221;V;00181;V;00140;V;00077;V;00051;V;00051;V;00030;V;00020;V;00022;V;00029;V;00261;V;00196;V;00364;V;00250;V;00282;V;00102;V
28;079;16;7;28079016_7_8;2017;11;24;00039;V;00034;V;00020;V;00031;V;00013;V;00009;V;00042;V;00092;V;00086;V;00065;V;00044;V;00068;V;00046;V;00024;V;00012;V;00016;V;00017;V;00021;V;00064;V;00131;V;00157;V;00236;V;00223;V;00266;V
28;079;16;7;28079016_7_8;2017;11;25;00141;V;00109;V;00067;V;00034;V;00029;V;00012;V;00012;V;00032;V;00055;V;00070;V;00112;V;00060;V;00023;V;00063;V;00021;V;00009;V;00003;V;00003;V;00001;V;00003;V;00002;V;00002;V;00001;V;00001;V
28;079;16;7;28079016_7_8;2017;11;26;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00007;V;00004;V;00002;V;00002;V;00002;V;00001;V;00005;V;00050;V;00094;V;00050;V;00039;V;00009;V;00002;V
28;079;16;7;28079016_7_8;2017;11;27;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00070;V;00085;V;00066;V;00038;V;00029;V;00029;V;00032;V;00036;V;00024;V;00041;V;00046;V;00076;V;00147;V;00176;V;00264;V;00316;V;00171;V
28;079;16;7;28079016_7_8;2017;11;28;00125;V;00094;V;00019;V;00006;V;00002;V;00006;V;00018;V;00041;V;00125;V;00143;V;00060;V;00045;V;00114;V;00152;V;00114;V;00117;V;00076;V;00101;V;00094;V;00093;V;00093;V;00114;V;00065;V;00073;V
28;079;16;7;28079016_7_8;2017;11;29;00073;V;00043;V;00047;V;00036;V;00022;V;00023;V;00017;V;00017;V;00047;V;00038;V;00018;V;00008;V;00007;V;00007;V;00004;V;00003;V;00005;V;00003;V;00011;V;00005;V;00002;V;00002;V;00001;V;00001;V
28;079;16;7;28079016_7_8;2017;11;30;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00010;V;00032;V;00028;V;00041;V;00010;V;00004;V;00004;V;00004;V;00005;V;00004;V;00004;V;00004;V;00007;V;00014;V;00030;V;00154;V;00033;V;00006;V
28;079;16;8;28079016_8_8;2017;11;01;00034;V;00041;V;00056;V;00056;V;00050;V;00040;V;00032;V;00042;V;00045;V;00031;V;00034;V;00041;V;00020;V;00022;V;00018;V;00015;V;00016;V;00027;V;00060;V;00079;V;00066;V;00083;V;00090;V;00079;V
28;079;16;8;28079016_8_8;2017;11;02;00061;V;00059;V;00051;V;00028;V;00017;V;00020;V;00036;V;00061;V;00074;V;00070;V;00063;V;00052;V;00046;V;00030;V;00030;V;00030;V;00048;V;00061;V;00085;V;00104;V;00110;V;00108;V;00105;V;00091;V
28;079;16;8;28079016_8_8;2017;11;03;00067;V;00057;V;00062;V;00064;V;00050;V;00034;V;00033;V;00055;V;00061;V;00055;V;00061;V;00051;V;00040;V;00031;V;00030;V;00036;V;00038;V;00051;V;00060;V;00081;V;00076;V;00093;V;00080;V;00071;V
28;079;16;8;28079016_8_8;2017;11;04;00070;V;00058;V;00040;V;00024;V;00027;V;00025;V;00023;V;00035;V;00051;V;00039;V;00040;V;00046;V;00045;V;00032;V;00026;V;00022;V;00019;V;00023;V;00031;V;00035;V;00034;V;00050;V;00049;V;00047;V
28;079;16;8;28079016_8_8;2017;11;05;00065;V;00059;V;00035;V;00008;V;00006;V;00009;V;00011;V;00013;V;00011;V;00012;V;00009;V;00009;V;00010;V;00010;V;00011;V;00008;V;00011;V;00016;V;00034;V;00051;V;00076;V;00066;V;00037;V;00020;V
28;079;16;8;28079016_8_8;2017;11;06;00023;V;00018;V;00018;V;00017;V;00009;V;00017;V;00034;V;00034;V;00034;V;00033;V;00018;V;00013;V;00018;V;00016;V;00016;V;00022;V;00021;V;00028;V;00034;V;00035;V;00030;V;00027;V;00034;V;00015;V
28;079;16;8;28079016_8_8;2017;11;07;00012;V;00017;V;00020;V;00021;V;00021;V;00029;V;00056;V;00078;V;00093;V;00100;V;00080;V;00072;V;00049;V;00050;V;00057;V;00061;V;00058;V;00069;V;00089;V;00104;V;00136;V;00118;V;00111;V;00113;V
28;079;16;8;28079016_8_8;2017;11;08;00107;V;00089;V;00075;V;00087;V;00070;V;00067;V;00059;V;00055;V;00055;V;00038;V;00020;V;00020;N;00014;V;00016;V;00020;V;00024;V;00024;V;00030;V;00057;V;00086;V;00023;V;00026;V;00025;V;00017;V
28;079;16;8;28079016_8_8;2017;11;09;00014;V;00020;V;00022;V;00009;V;00012;V;00024;V;00035;V;00031;V;00041;V;00024;V;00010;V;00010;V;00010;V;00011;V;00010;V;00010;V;00012;V;00015;V;00019;V;00030;V;00026;V;00032;V;00031;V;00024;V
28;079;16;8;28079016_8_8;2017;11;10;00028;V;00019;V;00021;V;00027;V;00029;V;00063;V;00086;V;00099;V;00109;V;00107;V;00071;V;00053;V;00016;V;00014;V;00014;V;00016;V;00018;V;00024;V;00030;V;00042;V;00066;V;00071;V;00057;V;00048;V
28;079;16;8;28079016_8_8;2017;11;11;00022;V;00049;V;00049;V;00066;V;00063;V;00062;V;00060;V;00068;V;00077;V;00066;V;00057;V;00063;V;00071;V;00066;V;00056;V;00064;V;00057;V;00074;V;00114;V;00117;V;00114;V;00092;V;00066;V;00076;V
28;079;16;8;28079016_8_8;2017;11;12;00073;V;00065;V;00051;V;00063;V;00067;V;00060;V;00058;V;00043;V;00035;V;00035;V;00031;V;00030;V;00038;V;00050;V;00057;V;00058;V;00057;V;00074;V;00074;V;00115;V;00080;V;00084;V;00093;V;00104;V
28;079;16;8;28079016_8_8;2017;11;13;00093;V;00075;V;00048;V;00017;V;00021;V;00039;V;00068;V;00086;V;00052;V;00038;V;00021;V;00017;V;00015;V;00013;V;00016;V;00014;V;00021;V;00027;V;00032;V;00033;V;00024;V;00038;V;00027;V;00018;V
28;079;16;8;28079016_8_8;2017;11;14;00022;V;00020;V;00015;V;00014;V;00019;V;00028;V;00055;V;00058;V;00079;V;00062;V;00055;V;00061;V;00074;V;00087;V;00093;V;00095;V;00104;V;00116;V;00110;V;00131;V;00118;V;00106;V;00131;V;00117;V
28;079;16;8;28079016_8_8;2017;11;15;00101;V;00080;V;00065;V;00033;V;00022;V;00028;V;00041;V;00062;V;00075;V;00085;V;00075;V;00071;V;00065;V;00071;V;00074;V;00089;V;00095;V;00107;V;00117;V;00139;V;00166;V;00151;V;00162;V;00122;V
28;079;16;8;28079016_8_8;2017;11;16;00078;V;00050;V;00047;V;00033;V;00023;V;00027;V;00050;V;00063;V;00061;V;00061;V;00069;V;00073;V;00090;V;00132;V;00132;V;00123;V;00113;V;00176;V;00230;V;00184;V;00167;V;00150;V;00147;V;00141;V
28;079;16;8;28079016_8_8;2017;11;17;00091;V;00060;V;00038;V;00034;V;00035;V;00027;V;00047;V;00054;V;00066;V;00058;V;00051;V;00042;V;00078;V;00103;V;00108;V;00115;V;00112;V;00130;V;00194;V;00171;V;00160;V;00175;V;00164;V;00143;V
28;079;16;8;28079016_8_8;2017;11;18;00118;V;00079;V;00040;V;00038;V;00033;V;00029;V;00031;V;00032;V;00040;V;00039;V;00031;V;00022;V;00032;V;00023;V;00021;V;00020;V;00027;V;00044;V;00139;V;00174;V;00111;V;00089;V;00072;V;00050;V
