PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;43;28079008_43_2;2018;02;14;01.40;V;01.40;V;01.40;V;01.40;V;01.40;V;01.40;V;01.40;V;01.41;V;01.41;V;01.41;V;01.40;V;01.40;V;01.40;V;01.39;V;01.40;V;01.40;V;01.39;V;01.40;V;01.40;V;01.41;V;01.41;V;01.41;V;01.41;V;01.41;V
28;079;8;43;28079008_43_2;2018;02;15;01.41;V;01.40;V;01.40;V;01.41;V;01.40;V;01.51;V;01.74;V;01.45;V;01.62;V;01.42;V;01.41;V;01.42;V;01.43;V;01.42;V;01.41;V;01.40;V;01.42;V;01.44;V;01.49;V;01.48;V;01.50;V;01.51;V;01.50;V;01.49;V
28;079;8;43;28079008_43_2;2018;02;16;01.54;V;01.51;V;01.45;V;01.45;V;01.44;V;01.46;V;01.47;V;01.51;V;01.57;V;01.52;V;01.50;V;01.48;V;01.45;V;01.45;V;01.48;V;01.46;V;01.44;V;01.41;V;01.39;V;01.43;V;01.49;V;01.51;V;01.52;V;01.59;V
28;079;8;43;28079008_43_2;2018;02;17;01.63;V;01.74;V;01.57;V;01.52;V;01.57;V;01.62;V;01.57;V;01.49;V;01.62;V;01.86;V;01.43;V;01.54;V;01.74;V;01.64;V;01.47;V;01.43;V;01.44;V;01.41;V;01.39;V;01.40;V;01.41;V;01.42;V;01.40;V;01.40;V
28;079;8;43;28079008_43_2;2018;02;18;01.40;V;01.40;V;01.40;V;01.41;V;01.40;V;01.40;V;01.41;V;01.44;V;01.41;V;01.40;V;01.41;V;01.40;V;01.40;V;01.40;V;01.40;V;01.41;V;01.40;V;01.40;V;01.41;V;01.41;V;01.42;V;01.42;V;01.40;V;01.41;V
28;079;8;43;28079008_43_2;2018;02;19;01.40;V;01.40;V;01.41;V;01.39;V;01.40;V;01.41;V;01.42;V;01.43;V;01.43;V;01.42;V;01.41;V;01.41;V;01.39;V;01.39;V;01.39;V;01.40;V;01.40;V;01.40;V;01.40;V;01.41;V;01.41;V;01.42;V;01.40;V;01.40;V
28;079;8;43;28079008_43_2;2018;02;20;01.40;V;01.40;V;01.40;V;01.42;V;01.44;V;01.42;V;01.40;V;01.43;V;01.44;V;01.41;V;01.40;V;01.40;V;01.40;V;01.41;V;01.41;V;01.40;V;01.39;V;01.39;V;01.39;V;01.39;V;01.40;V;01.42;V;01.41;V;01.41;V
28;079;8;43;28079008_43_2;2018;02;21;01.40;V;01.41;V;01.42;V;01.42;V;01.41;V;01.39;V;01.39;V;01.39;V;01.40;V;01.40;V;01.41;V;01.41;V;01.42;V;01.41;V;01.42;V;01.42;V;01.42;V;01.42;V;01.42;V;01.42;V;01.43;V;01.42;V;01.41;V;01.41;V
28;079;8;43;28079008_43_2;2018;02;22;01.41;V;01.40;V;01.39;V;01.39;V;01.39;V;01.39;V;01.40;V;01.41;V;01.43;V;01.44;V;01.52;V;01.57;V;02.09;V;01.58;V;01.49;V;01.41;V;01.43;V;01.44;V;01.45;V;01.46;V;01.47;V;01.44;V;01.43;V;01.43;V
28;079;8;43;28079008_43_2;2018;02;23;01.42;V;01.41;V;01.40;V;01.40;V;01.41;V;01.41;V;01.41;V;01.42;V;01.44;V;01.45;V;01.46;V;01.46;V;01.41;V;01.40;V;01.39;V;01.39;V;01.39;V;01.39;V;01.39;V;01.41;V;01.45;V;01.45;V;01.45;V;01.47;V
28;079;8;43;28079008_43_2;2018;02;24;01.47;V;01.53;V;01.67;V;01.74;V;01.56;V;01.57;V;01.56;V;01.50;V;01.51;V;01.50;V;01.48;V;01.47;V;01.45;V;01.46;V;01.62;V;01.50;V;01.42;V;01.40;V;01.39;V;01.41;V;01.44;V;01.43;V;01.46;V;01.47;V
28;079;8;43;28079008_43_2;2018;02;25;01.54;V;01.55;V;01.51;V;01.53;V;01.52;V;01.49;V;01.48;V;01.48;V;01.59;V;01.49;V;01.51;V;01.53;V;01.49;V;01.46;V;01.46;V;01.44;V;01.42;V;01.42;V;01.41;V;01.43;V;01.44;V;01.44;V;01.45;V;01.55;V
28;079;8;43;28079008_43_2;2018;02;26;01.63;V;01.73;V;01.75;V;01.71;V;01.82;V;01.72;V;01.57;V;01.55;V;01.68;V;01.57;V;01.54;V;01.51;V;01.52;V;01.48;V;01.47;V;01.53;V;01.53;V;01.44;V;01.42;V;01.43;V;01.44;V;01.49;V;01.42;V;01.42;V
28;079;8;43;28079008_43_2;2018;02;27;01.42;V;01.41;V;01.41;V;01.40;V;01.39;V;01.39;V;01.39;V;01.40;V;01.40;V;01.41;V;01.41;V;01.43;V;01.44;V;01.47;V;01.48;V;01.53;V;01.57;V;01.67;V;01.53;V;01.58;V;01.59;V;01.88;V;01.66;V;01.70;V
28;079;8;43;28079008_43_2;2018;02;28;01.68;V;01.56;V;01.47;V;01.47;V;01.48;V;01.50;V;01.53;V;01.60;V;02.08;V;01.78;V;01.55;V;01.39;V;01.38;V;01.37;V;01.38;V;01.36;V;01.35;V;01.35;V;01.35;V;01.37;V;01.37;V;01.37;V;01.38;V;01.38;V
28;079;8;44;28079008_44_2;2018;02;01;00.11;V;00.16;V;00.24;V;00.14;V;00.12;V;00.16;V;00.19;V;00.19;V;00.25;V;00.25;V;00.10;V;00.11;V;00.15;V;00.15;V;00.07;V;00.09;V;00.09;V;00.07;V;00.07;V;00.05;V;00.05;V;00.06;V;00.05;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;02;00.04;V;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V;00.04;V;00.06;V;00.09;V;00.08;V;00.06;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.08;V;00.08;V;00.10;V;00.12;V
28;079;8;44;28079008_44_2;2018;02;03;00.13;V;00.10;V;00.12;V;00.10;V;00.05;V;00.06;V;00.05;V;00.04;V;00.04;V;00.04;V;00.05;V;00.04;V;00.04;V;00.04;V;00.05;V;00.03;V;00.04;V;00.04;V;00.05;V;00.05;V;00.05;V;00.06;V;00.05;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;04;00.04;V;00.04;V;00.03;V;00.04;V;00.05;V;00.03;V;00.03;V;00.02;V;00.02;V;00.03;V;00.03;V;00.04;V;00.05;V;00.06;V;00.05;V;00.05;V;00.05;V;00.03;V;00.04;V;00.05;V;00.04;V;00.04;V;00.04;V;00.03;V
28;079;8;44;28079008_44_2;2018;02;05;00.03;V;00.03;V;00.02;V;00.03;V;00.03;V;00.03;V;00.03;V;00.05;V;00.06;V;00.06;V;00.07;V;00.10;V;00.15;V;00.11;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.05;V;00.05;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;06;00.03;V;00.03;V;00.03;V;00.04;V;00.03;V;00.03;V;00.03;V;00.06;V;00.09;V;00.09;V;00.07;V;00.05;N;00000;N;00.06;N;00.06;V;00.05;V;00.05;V;00.07;V;00.08;V;00.08;V;00.07;V;00.07;V;00.06;V;00.06;V
28;079;8;44;28079008_44_2;2018;02;07;00.05;V;00.04;V;00.06;V;00.07;V;00.06;V;00.05;V;00.06;V;00.07;V;00.11;V;00.12;V;00.08;V;00.08;V;00.08;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.07;V;00.07;V;00.08;V;00.07;V;00.07;V;00.05;V
28;079;8;44;28079008_44_2;2018;02;08;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V;00.05;V;00.05;V;00.07;V;00.10;V;00.11;V;00.08;V;00.06;V;00.06;V;00.09;V;00.06;V;00.05;V;00.05;V;00.07;V;00.07;V;00.09;V;00.09;V;00.09;V;00.06;V;00.06;V
28;079;8;44;28079008_44_2;2018;02;09;00.14;V;00.11;V;00.13;V;00.13;V;00.14;V;00.12;V;00.13;V;00.14;V;00.18;V;00.21;V;00.18;V;00.18;V;00.15;V;00.11;V;00.10;V;00.07;V;00.05;V;00.05;V;00.06;V;00.13;V;00.15;V;00.10;V;00.07;V;00.07;V
28;079;8;44;28079008_44_2;2018;02;10;00.05;V;00.04;V;00.03;V;00.03;V;00.03;V;00.03;V;00.04;V;00.05;V;00.05;V;00.07;V;00.04;V;00.04;V;00.03;V;00.04;V;00.03;V;00.04;V;00.04;V;00.04;V;00.05;V;00.06;V;00.10;V;00.10;V;00.08;V;00.06;V
28;079;8;44;28079008_44_2;2018;02;11;00.08;V;00.07;V;00.08;V;00.08;V;00.12;V;00.18;V;00.19;V;00.16;V;00.14;V;00.11;V;00.06;V;00.09;V;00.08;V;00.04;V;00.04;V;00.04;V;00.03;V;00.03;V;00.02;V;00.04;V;00.04;V;00.05;V;00.04;V;00.03;V
28;079;8;44;28079008_44_2;2018;02;12;00.02;V;00.02;V;00.01;V;00.01;V;00.01;V;00.02;V;00.02;V;00.04;V;00.07;V;00.09;V;00.07;V;00.08;V;00.05;V;00.05;V;00.05;V;00.06;V;00.06;V;00.07;V;00.07;V;00.09;V;00.08;V;00.09;V;00.10;V;00.07;V
28;079;8;44;28079008_44_2;2018;02;13;00.04;V;00.04;V;00.05;V;00.04;V;00.03;V;00.03;V;00.04;V;00.12;V;00.21;V;00.19;V;00.16;N;00.10;V;00.06;V;00.05;V;00.06;V;00.05;V;00.05;V;00.06;V;00.05;V;00.06;V;00.05;V;00.04;V;00.04;V;00.03;V
28;079;8;44;28079008_44_2;2018;02;14;00.02;V;00.02;V;00.02;V;00.01;V;00.01;V;00.01;V;00.02;V;00.04;V;00.06;V;00.06;V;00.05;V;00.05;V;00.05;V;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V;00.05;V;00.06;V;00.07;V;00.05;V;00.05;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;15;00.04;V;00.03;V;00.03;V;00.03;V;00.01;V;00.02;V;00.03;V;00.03;V;00.07;V;00.06;V;00.04;V;00.05;V;00.07;V;00.07;V;00.07;V;00.04;V;00.06;V;00.10;V;00.16;V;00.15;V;00.15;V;00.15;V;00.14;V;00.10;V
28;079;8;44;28079008_44_2;2018;02;16;00.05;V;00.04;V;00.03;V;00.04;V;00.03;V;00.03;V;00.03;V;00.05;V;00.09;V;00.09;V;00.11;V;00.10;V;00.07;V;00.09;V;00.12;V;00.12;V;00.11;V;00.08;V;00.06;V;00.07;V;00.09;V;00.09;V;00.12;V;00.12;V
28;079;8;44;28079008_44_2;2018;02;17;00.13;V;00.11;V;00.08;V;00.07;V;00.08;V;00.07;V;00.05;V;00.03;V;00.02;V;00.03;V;00.03;V;00.05;V;00.05;V;00.06;V;00.05;V;00.05;V;00.08;V;00.05;V;00.03;V;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;18;00.04;V;00.03;V;00.03;V;00.03;V;00.02;V;00.03;V;00.02;V;00.05;V;00.03;V;00.04;V;00.03;V;00.03;V;00.04;V;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V;00.04;V;00.05;V;00.04;V;00.05;V;00.04;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;19;00.03;V;00.03;V;00.02;V;00.02;V;00.02;V;00.02;V;00.03;V;00.07;V;00.10;V;00.13;V;00.09;V;00.08;V;00.08;V;00.06;V;00.04;V;00.06;V;00.07;V;00.06;V;00.06;V;00.07;V;00.06;V;00.05;V;00.04;V;00.04;V
28;079;8;44;28079008_44_2;2018;02;20;00.04;V;00.04;V;00.02;V;00.04;V;00.04;V;00.04;V;00.03;V;00.07;V;00.11;V;00.10;V;00.06;V;00.06;V;00.08;V;00.09;V;00.07;V;00.06;V;00.07;V;00.06;V;00.05;V;00.06;V;00.06;V;00.06;V;00.05;V;00.05;V
28;079;8;44;28079008_44_2;2018;02;21;00.04;V;00.05;V;00.07;V;00.05;V;00.03;V;00.02;V;00.02;V;00.03;V;00.05;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.09;V;00.06;V;00.12;V;00.08;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.05;V
28;079;8;44;28079008_44_2;2018;02;22;00.05;V;00.04;V;00.04;V;00.03;V;00.03;V;00.03;V;00.04;V;00.06;V;00.10;V;00.11;V;00.11;V;00.09;V;00.08;V;00.08;V;00.07;V;00.05;V;00.06;V;00.06;V;00.08;V;00.10;V;00.09;V;00.07;V;00.07;V;00.06;V
28;079;8;44;28079008_44_2;2018;02;23;00.06;V;00.04;V;00.04;V;00.03;V;00.04;V;00.04;V;00.04;V;00.06;V;00.08;V;00.09;V;00.11;V;00.11;V;00.07;V;00.05;V;00.05;V;00.05;V;00.05;V;00.05;V;00.07;V;00.07;V;00.13;V;00.13;V;00.11;V;00.11;V
28;079;8;44;28079008_44_2;2018;02;24;00.11;V;00.16;V;00.24;V;00.17;V;00.09;V;00.09;V;00.10;V;00.08;V;00.09;V;00.10;V;00.09;V;00.07;V;00.06;V;00.06;V;00.04;V;00.03;V;00.03;V;00.03;V;00.04;V;00.08;V;00.12;V;00.12;V;00.15;V;00.18;V
28;079;8;44;28079008_44_2;2018;02;25;00.18;V;00.11;V;00.08;V;00.09;V;00.07;V;00.06;V;00.06;V;00.07;V;00.12;V;00.07;V;00.08;V;00.10;V;00.07;V;00.06;V;00.05;V;00.04;V;00.04;V;00.04;V;00.05;V;00.08;V;00.09;V;00.09;V;00.09;V;00.18;V
28;079;8;44;28079008_44_2;2018;02;26;00.13;V;00.10;V;00.12;V;00.18;V;00.19;V;00.18;V;00.12;V;00.12;V;00.27;V;00.24;V;00.18;V;00.13;V;00.11;V;00.10;V;00.08;V;00.07;V;00.06;V;00.07;V;00.09;V;00.10;V;00.12;V;00.12;V;00.07;V;00.05;V
28;079;8;44;28079008_44_2;2018;02;27;00.05;V;00.04;V;00.03;V;00.04;V;00.04;V;00.03;V;00.04;V;00.05;V;00.08;V;00.10;V;00.08;V;00.11;V;00.13;V;00.13;V;00.15;V;00.16;V;00.18;V;00.16;V;00.13;V;00.12;V;00.08;V;00.12;V;00.06;V;00.09;V
28;079;8;44;28079008_44_2;2018;02;28;00.12;V;00.09;V;00.06;V;00.06;V;00.07;V;00.07;V;00.08;V;00.12;V;00.11;V;00.11;V;00.10;V;00.06;V;00.06;V;00.06;V;00.08;V;00.05;V;00.03;V;00.03;V;00.03;V;00.05;V;00.05;V;00.06;V;00.06;V;00.03;V
28;079;11;7;28079011_7_8;2018;02;01;00010;V;00098;V;00075;V;00011;V;00003;V;00017;V;00040;V;00089;V;00173;V;00225;V;00200;V;00152;V;00194;V;00102;V;00036;V;00028;V;00038;V;00040;V;00038;V;00008;V;00002;V;00002;V;00004;V;00004;V
28;079;11;7;28079011_7_8;2018;02;02;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00010;V;00024;V;00085;V;00057;V;00028;V;00025;V;00028;V;00022;V;00029;V;00029;V;00027;V;00014;V;00017;V;00010;V;00013;V;00017;V;00028;V;00011;V
28;079;11;7;28079011_7_8;2018;02;03;00025;V;00031;V;00024;V;00006;V;00004;V;00005;V;00004;V;00006;V;00010;V;00012;V;00014;V;00016;V;00018;V;00013;V;00014;V;00009;V;00009;V;00005;V;00005;V;00005;V;00005;V;00004;V;00003;V;00001;V
28;079;11;7;28079011_7_8;2018;02;04;00002;V;00001;V;00002;V;00003;V;00004;V;00001;V;00002;V;00005;V;00004;V;00006;V;00007;V;00021;V;00023;V;00025;V;00025;V;00016;V;00007;V;00005;V;00005;V;00006;V;00005;V;00002;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;05;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00011;V;00011;V;00021;V;00083;V;00094;V;00041;V;00017;V;00044;V;00025;V;00010;V;00006;V;00006;V;00005;V;00002;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00036;V;00024;V;00011;V;00010;V;00012;V;00013;V;00030;V;00024;V;00031;V;00013;V;00016;V;00009;V;00010;V;00008;V;00003;V;00001;V
28;079;11;7;28079011_7_8;2018;02;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00029;V;00064;V;00111;V;00073;V;00032;V;00017;V;00009;V;00007;V;00007;V;00014;V;00010;V;00008;V;00024;V;00010;V;00004;V;00004;V;00004;V;00001;V
28;079;11;7;28079011_7_8;2018;02;08;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00041;V;00041;V;00044;V;00032;V;00033;V;00033;V;00018;V;00015;V;00008;V;00005;V;00005;V;00009;V;00011;V;00011;V;00009;V;00008;V
28;079;11;7;28079011_7_8;2018;02;09;00004;V;00008;V;00030;V;00049;V;00026;V;00021;V;00062;V;00121;V;00231;V;00223;V;00091;V;00098;V;00189;V;00119;V;00073;V;00045;V;00024;V;00051;V;00023;V;00054;V;00051;V;00009;V;00009;V;00007;V
28;079;11;7;28079011_7_8;2018;02;10;00003;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00006;V;00024;V;00028;V;00015;V;00014;V;00014;V;00009;V;00008;V;00011;V;00006;V;00027;V;00015;V;00017;V;00037;V;00047;V;00036;V
28;079;11;7;28079011_7_8;2018;02;11;00016;V;00019;V;00013;V;00038;V;00022;V;00039;V;00023;V;00056;V;00106;V;00026;V;00021;V;00021;V;00020;V;00010;V;00018;V;00011;V;00012;V;00008;V;00008;V;00007;V;00017;V;00013;V;00004;V;00004;V
28;079;11;7;28079011_7_8;2018;02;12;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00012;V;00012;V;00025;V;00011;V;00010;V;00023;V;00022;V;00012;V;00021;V;00029;V;00031;V;00048;V;00046;V;00028;V;00026;V;00008;V;00011;V
28;079;11;7;28079011_7_8;2018;02;13;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00070;V;00127;V;00121;V;00109;V;00076;V;00009;V;00013;V;00008;V;00006;V;00009;V;00009;V;00008;V;00006;V;00004;V;00003;V;00002;V;00001;V
28;079;11;7;28079011_7_8;2018;02;14;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00014;V;00014;V;00013;V;00010;V;00010;V;00015;V;00008;V;00007;V;00006;V;00010;V;00011;V;00013;V;00010;V;00005;V;00004;V;00008;V
28;079;11;7;28079011_7_8;2018;02;15;00003;V;00001;V;00001;V;00001;V;00002;V;00003;V;00001;V;00007;V;00030;V;00028;V;00067;V;00068;V;00078;V;00073;V;00066;V;00065;V;00080;V;00069;V;00078;V;00061;V;00049;V;00045;V;00043;V;00007;V
28;079;11;7;28079011_7_8;2018;02;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00017;V;00049;V;00049;V;00071;V;00044;V;00024;V;00025;V;00081;V;00082;V;00053;V;00038;V;00017;V;00015;V;00013;V;00017;V;00011;V;00011;V
28;079;11;7;28079011_7_8;2018;02;17;00034;V;00033;V;00018;V;00022;V;00027;V;00005;V;00001;V;00002;V;00001;V;00005;V;00009;V;00018;V;00036;V;00042;V;00032;V;00008;V;00015;V;00003;V;00002;V;00002;V;00001;V;00002;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;18;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00002;V;00001;V;00003;V;00005;V;00004;V;00007;V;00011;V;00004;V;00006;V;00006;V;00007;V;00002;V;00003;V;00004;V;00001;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00008;V;00050;V;00043;V;00019;V;00020;V;00023;V;00015;V;00013;V;00003;V;00019;V;00010;V;00033;V;00028;V;00012;V;00006;V;00004;V;00001;V
28;079;11;7;28079011_7_8;2018;02;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00037;V;00096;V;00032;V;00031;V;00008;V;00023;V;00023;V;00019;V;00006;V;00006;V;00014;V;00013;V;00044;V;00006;V;00004;V;00004;V;00006;V
28;079;11;7;28079011_7_8;2018;02;21;00001;V;00002;V;00003;V;00001;V;00001;V;00004;V;00002;V;00017;V;00036;V;00038;V;00015;V;00013;V;00017;V;00013;V;00021;V;00015;V;00027;V;00028;V;00031;V;00024;V;00004;V;00002;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00021;V;00044;V;00060;V;00090;V;00096;V;00073;V;00030;V;00009;V;00013;V;00005;V;00009;V;00005;V;00004;V;00006;V;00005;V;00002;V;00001;V
28;079;11;7;28079011_7_8;2018;02;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00017;V;00047;V;00049;V;00041;V;00054;V;00013;V;00010;V;00013;V;00012;V;00025;V;00004;V;00003;V;00013;V;00018;V;00024;V;00029;V;00013;V
28;079;11;7;28079011_7_8;2018;02;24;00009;V;00056;V;00105;V;00013;V;00001;V;00002;V;00003;V;00008;V;00011;V;00019;V;00021;V;00052;V;00052;V;00033;V;00023;V;00017;V;00009;V;00011;V;00014;V;00006;V;00008;V;00036;V;00067;V;00113;V
28;079;11;7;28079011_7_8;2018;02;25;00084;V;00005;V;00002;V;00002;V;00001;V;00001;V;00001;V;00005;V;00006;V;00010;V;00019;V;00034;V;00036;V;00015;V;00016;V;00010;V;00006;V;00006;V;00005;V;00002;V;00008;V;00004;V;00007;V;00047;V
28;079;11;7;28079011_7_8;2018;02;26;00028;V;00001;V;00008;V;00013;V;00008;V;00010;V;00023;V;00068;V;00207;V;00108;V;00106;V;00096;V;00069;V;00071;V;00040;V;00021;V;00026;V;00012;V;00009;V;00011;V;00013;V;00014;V;00001;V;00001;V
28;079;11;7;28079011_7_8;2018;02;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00009;V;00010;V;00006;N;00025;V;00092;V;00110;V;00107;V;00056;V;00110;V;00085;V;00076;V;00104;V;00107;V;00090;V;00086;V;00069;V
28;079;11;7;28079011_7_8;2018;02;28;00035;V;00004;V;00001;V;00001;V;00001;V;00002;V;00013;V;00067;V;00198;V;00173;V;00113;V;00108;V;00037;V;00024;V;00067;V;00042;V;00023;V;00039;V;00038;V;00011;V;00015;V;00016;V;00008;V;00006;V
28;079;11;8;28079011_8_8;2018;02;01;00075;V;00105;V;00092;V;00068;V;00060;V;00067;V;00074;V;00085;V;00105;V;00115;V;00113;V;00104;V;00117;V;00089;V;00061;V;00077;V;00072;V;00074;V;00064;V;00036;V;00032;V;00031;V;00028;V;00022;V
28;079;11;8;28079011_8_8;2018;02;02;00013;V;00014;V;00011;V;00015;V;00009;V;00013;V;00035;V;00076;V;00108;V;00081;V;00046;V;00040;V;00040;V;00036;V;00043;V;00045;V;00045;V;00038;V;00048;V;00049;V;00058;V;00071;V;00090;V;00077;V
28;079;11;8;28079011_8_8;2018;02;03;00090;V;00094;V;00083;V;00029;V;00037;V;00034;V;00024;V;00025;V;00030;V;00034;V;00034;V;00030;V;00033;V;00029;V;00027;V;00023;V;00025;V;00028;V;00034;V;00039;V;00040;V;00042;V;00033;V;00021;V
28;079;11;8;28079011_8_8;2018;02;04;00021;V;00019;V;00017;V;00014;V;00020;V;00016;V;00017;V;00018;V;00018;V;00022;V;00032;V;00049;V;00060;V;00063;V;00062;V;00050;V;00037;V;00029;V;00044;V;00051;V;00040;V;00029;V;00019;V;00015;V
28;079;11;8;28079011_8_8;2018;02;05;00015;V;00008;V;00006;V;00007;V;00007;V;00009;V;00020;V;00039;V;00060;V;00055;V;00061;V;00094;V;00097;V;00067;V;00045;V;00071;V;00064;V;00047;V;00041;V;00042;V;00040;V;00031;V;00021;V;00015;V
28;079;11;8;28079011_8_8;2018;02;06;00013;V;00010;V;00010;V;00010;V;00012;V;00016;V;00026;V;00052;V;00080;V;00060;V;00031;V;00028;V;00028;V;00028;V;00043;V;00040;V;00052;V;00046;V;00058;V;00057;V;00050;V;00047;V;00033;V;00029;V
28;079;11;8;28079011_8_8;2018;02;07;00025;V;00014;V;00012;V;00018;V;00016;V;00030;V;00068;V;00088;V;00106;V;00088;V;00061;V;00041;V;00026;V;00022;V;00028;V;00033;V;00032;V;00033;V;00060;V;00056;V;00048;V;00057;V;00051;V;00024;V
28;079;11;8;28079011_8_8;2018;02;08;00013;V;00013;V;00012;V;00009;V;00010;V;00015;V;00047;V;00059;V;00087;V;00076;V;00069;V;00053;V;00049;V;00057;V;00037;V;00042;V;00031;V;00035;V;00046;V;00069;V;00080;V;00076;V;00065;V;00069;V
28;079;11;8;28079011_8_8;2018;02;09;00059;V;00049;V;00081;V;00096;V;00086;V;00059;V;00089;V;00107;V;00131;V;00126;V;00099;V;00103;V;00125;V;00113;V;00090;V;00075;V;00061;V;00085;V;00080;V;00107;V;00106;V;00059;V;00049;V;00036;V
28;079;11;8;28079011_8_8;2018;02;10;00023;V;00019;V;00014;V;00010;V;00009;V;00010;V;00021;V;00034;V;00040;V;00069;V;00057;V;00035;V;00032;V;00029;V;00028;V;00022;V;00030;V;00029;V;00066;V;00071;V;00097;V;00103;V;00103;V;00089;V
28;079;11;8;28079011_8_8;2018;02;11;00072;V;00078;V;00082;V;00090;V;00080;V;00080;V;00071;V;00088;V;00094;V;00060;V;00046;V;00045;V;00041;V;00021;V;00027;V;00021;V;00021;V;00024;V;00031;V;00034;V;00047;V;00047;V;00031;V;00015;V
28;079;11;8;28079011_8_8;2018;02;12;00009;V;00007;V;00007;V;00008;V;00007;V;00010;V;00020;V;00056;V;00065;V;00071;V;00043;V;00039;V;00043;V;00041;V;00039;V;00039;V;00049;V;00054;V;00074;V;00085;V;00088;V;00087;V;00081;V;00059;V
28;079;11;8;28079011_8_8;2018;02;13;00035;V;00029;V;00027;V;00020;V;00017;V;00016;V;00035;V;00094;V;00114;V;00109;V;00105;V;00082;V;00027;V;00030;V;00033;V;00036;V;00049;V;00049;V;00046;V;00041;V;00037;V;00029;V;00024;V;00021;V
28;079;11;8;28079011_8_8;2018;02;14;00015;V;00009;V;00007;V;00007;V;00007;V;00008;V;00015;V;00044;V;00054;V;00050;V;00039;V;00033;V;00030;V;00039;V;00029;V;00025;V;00027;V;00041;V;00048;V;00051;V;00046;V;00040;V;00027;V;00038;V
28;079;11;8;28079011_8_8;2018;02;15;00024;V;00014;V;00010;V;00011;V;00013;V;00023;V;00015;V;00039;V;00059;V;00059;V;00080;V;00078;V;00081;V;00079;V;00081;V;00086;V;00095;V;00090;V;00096;V;00091;V;00089;V;00090;V;00087;V;00050;V
28;079;11;8;28079011_8_8;2018;02;16;00026;V;00019;V;00018;V;00018;V;00018;V;00017;V;00022;V;00047;V;00063;V;00059;V;00059;V;00043;V;00033;V;00044;V;00081;V;00088;V;00081;V;00076;V;00063;V;00069;V;00065;V;00068;V;00065;V;00067;V
28;079;11;8;28079011_8_8;2018;02;17;00069;V;00067;V;00057;V;00056;V;00055;V;00048;V;00035;V;00028;V;00021;V;00028;V;00029;V;00038;V;00052;V;00061;V;00055;V;00035;V;00043;V;00026;V;00024;V;00028;V;00024;V;00024;V;00015;V;00011;V
28;079;11;8;28079011_8_8;2018;02;18;00016;V;00009;V;00010;V;00011;V;00019;V;00014;V;00024;V;00036;V;00026;V;00018;V;00020;V;00017;V;00020;V;00028;V;00017;V;00019;V;00020;V;00028;V;00029;V;00035;V;00036;V;00027;V;00021;V;00016;V
