PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;17;7;28079017_7_8;2018;03;21;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00021;V;00048;V;00006;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V
28;079;17;7;28079017_7_8;2018;03;22;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00013;V;00075;V;00103;V;00044;V;00010;V;00011;V;00011;V;00008;V;00007;V;00005;V;00005;V;00005;V;00006;V;00011;V;00013;V;00012;V;00007;V;00010;V
28;079;17;7;28079017_7_8;2018;03;23;00010;V;00014;V;00014;V;00006;V;00006;V;00001;V;00009;V;00031;V;00061;V;00048;V;00022;V;00013;V;00009;V;00007;V;00006;V;00008;V;00008;V;00008;V;00007;V;00008;V;00006;V;00003;V;00003;V;00001;V
28;079;17;7;28079017_7_8;2018;03;24;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00006;V;00005;V;00006;V;00007;V;00005;V;00004;V;00003;V;00003;V;00002;V;00002;V;00003;V;00002;V;00003;V;00003;V;00002;V
28;079;17;7;28079017_7_8;2018;03;25;00001;V;00001;V;00000;N;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00003;V;00003;V;00002;V;00003;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V
28;079;17;7;28079017_7_8;2018;03;26;00001;V;00001;V;00002;V;00003;V;00003;V;00001;V;00012;V;00095;V;00143;V;00033;V;00009;V;00006;V;00005;N;00000;N;00000;N;00000;N;00003;V;00004;V;00004;V;00004;V;00007;V;00008;V;00002;V;00009;V
28;079;17;7;28079017_7_8;2018;03;27;00003;V;00001;V;00001;V;00001;V;00001;V;00002;V;00010;V;00028;V;00104;V;00090;V;00044;V;00021;V;00006;V;00003;V;00005;V;00004;V;00005;V;00004;V;00005;V;00005;V;00006;V;00011;V;00014;V;00009;V
28;079;17;7;28079017_7_8;2018;03;28;00011;V;00010;V;00002;V;00001;V;00002;V;00003;V;00036;V;00087;V;00168;V;00119;V;00093;V;00080;V;00015;V;00005;V;00004;V;00005;V;00005;V;00004;V;00005;V;00005;V;00006;V;00005;V;00004;V;00004;V
28;079;17;7;28079017_7_8;2018;03;29;00003;V;00002;V;00002;V;00004;V;00002;V;00002;V;00003;V;00005;V;00005;V;00006;V;00005;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00001;V;00002;V;00002;V;00001;V;00003;V;00002;V;00001;V
28;079;17;7;28079017_7_8;2018;03;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00006;V;00007;V;00006;V;00005;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V
28;079;17;7;28079017_7_8;2018;03;31;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00004;V;00006;V;00008;V;00005;V;00004;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00005;V;00003;V;00005;V
28;079;17;8;28079017_8_8;2018;03;01;00027;V;00015;V;00012;V;00011;V;00012;V;00017;V;00031;V;00036;V;00041;V;00040;V;00028;V;00027;V;00034;V;00046;V;00039;V;00026;V;00029;V;00022;V;00024;V;00023;V;00019;V;00018;V;00015;V;00011;V
28;079;17;8;28079017_8_8;2018;03;02;00007;V;00005;V;00004;V;00004;V;00008;V;00014;V;00044;V;00066;V;00071;V;00057;V;00046;V;00051;V;00049;V;00031;V;00045;V;00070;V;00081;V;00064;V;00087;V;00089;V;00093;V;00045;V;00022;V;00014;V
28;079;17;8;28079017_8_8;2018;03;03;00010;V;00006;V;00006;V;00004;V;00004;V;00004;V;00007;V;00011;V;00014;V;00019;V;00017;V;00018;V;00018;V;00022;V;00022;V;00019;V;00029;V;00044;V;00059;V;00054;V;00056;V;00035;V;00026;V;00019;V
28;079;17;8;28079017_8_8;2018;03;04;00013;V;00009;V;00008;V;00005;V;00006;V;00007;V;00008;V;00016;V;00018;V;00025;V;00029;V;00020;V;00017;V;00018;V;00014;V;00013;V;00012;V;00017;V;00028;V;00038;V;00061;V;00046;V;00025;V;00021;V
28;079;17;8;28079017_8_8;2018;03;05;00019;V;00006;V;00004;V;00003;V;00004;V;00004;V;00015;V;00036;V;00061;V;00053;V;00038;V;00034;V;00037;V;00032;V;00023;V;00021;V;00024;V;00026;V;00038;V;00053;V;00041;V;00028;V;00027;V;00026;V
28;079;17;8;28079017_8_8;2018;03;06;00020;V;00015;V;00008;V;00007;V;00006;V;00010;V;00024;V;00037;V;00041;V;00062;V;00040;V;00027;V;00019;V;00026;V;00038;V;00032;V;00030;V;00030;V;00053;V;00070;V;00084;V;00060;V;00038;V;00031;V
28;079;17;8;28079017_8_8;2018;03;07;00013;V;00010;V;00008;V;00009;V;00016;V;00024;V;00058;V;00084;V;00084;V;00052;V;00028;V;00019;V;00020;V;00017;V;00017;V;00015;V;00021;V;00032;V;00039;V;00049;V;00061;V;00047;V;00055;V;00067;V
28;079;17;8;28079017_8_8;2018;03;08;00044;V;00021;V;00015;V;00013;V;00016;V;00015;V;00034;V;00043;V;00060;V;00063;V;00057;V;00054;V;00056;V;00051;V;00037;V;00034;V;00036;V;00043;V;00047;V;00067;V;00073;V;00074;V;00079;V;00074;V
28;079;17;8;28079017_8_8;2018;03;09;00069;V;00051;V;00042;V;00036;V;00026;V;00024;V;00030;V;00056;V;00075;V;00065;V;00050;V;00036;V;00034;V;00050;V;00044;V;00040;V;00036;V;00054;V;00049;V;00052;V;00044;V;00026;V;00040;V;00036;V
28;079;17;8;28079017_8_8;2018;03;10;00024;V;00013;V;00010;V;00012;V;00011;V;00006;V;00011;V;00015;V;00019;V;00031;V;00049;V;00062;V;00047;V;00039;V;00035;V;00030;V;00020;V;00021;V;00026;V;00052;V;00057;V;00066;V;00045;V;00026;V
28;079;17;8;28079017_8_8;2018;03;11;00018;V;00017;V;00015;V;00008;V;00007;V;00006;V;00007;V;00007;V;00005;V;00005;V;00007;V;00008;V;00010;V;00013;V;00012;V;00010;V;00010;V;00011;V;00020;V;00023;V;00022;V;00018;V;00014;V;00007;V
28;079;17;8;28079017_8_8;2018;03;12;00004;V;00001;V;00001;V;00001;V;00002;V;00004;V;00014;V;00028;V;00033;V;00024;V;00017;V;00015;V;00014;V;00014;V;00016;V;00017;V;00019;V;00021;V;00031;V;00045;V;00045;V;00040;V;00038;V;00032;V
28;079;17;8;28079017_8_8;2018;03;13;00014;V;00015;V;00013;V;00020;V;00023;V;00030;V;00052;V;00059;V;00070;V;00059;V;00040;V;00023;V;00017;N;00017;V;00018;V;00023;V;00024;V;00029;V;00040;V;00069;V;00075;V;00078;V;00072;V;00051;V
28;079;17;8;28079017_8_8;2018;03;14;00031;V;00033;V;00031;V;00026;V;00030;V;00032;V;00053;V;00063;V;00070;V;00062;V;00046;V;00040;V;00025;V;00032;V;00023;V;00025;V;00028;V;00029;V;00029;V;00037;V;00036;V;00034;V;00017;V;00012;V
28;079;17;8;28079017_8_8;2018;03;15;00009;V;00007;V;00007;V;00004;V;00003;V;00005;V;00016;V;00037;V;00037;V;00028;V;00021;V;00017;V;00014;V;00015;V;00015;V;00013;V;00016;V;00019;V;00023;V;00033;V;00027;V;00028;V;00024;V;00017;V
28;079;17;8;28079017_8_8;2018;03;16;00016;V;00010;V;00007;V;00007;V;00007;V;00010;V;00031;V;00045;V;00046;V;00039;V;00024;V;00016;V;00015;V;00014;V;00014;V;00017;V;00019;V;00025;V;00028;V;00044;V;00052;V;00045;V;00035;V;00023;V
28;079;17;8;28079017_8_8;2018;03;17;00022;V;00012;V;00011;V;00010;V;00005;V;00005;V;00010;V;00019;V;00027;V;00029;V;00030;V;00043;V;00040;V;00033;V;00026;V;00017;V;00023;V;00022;V;00029;V;00043;V;00045;V;00041;V;00046;V;00051;V
28;079;17;8;28079017_8_8;2018;03;18;00055;V;00047;V;00033;V;00024;V;00014;V;00015;V;00018;V;00027;V;00022;V;00018;V;00011;V;00011;V;00011;V;00013;V;00013;V;00011;V;00009;V;00012;V;00018;V;00032;V;00028;V;00030;V;00045;V;00030;V
28;079;17;8;28079017_8_8;2018;03;19;00011;V;00008;V;00006;V;00008;V;00011;V;00019;V;00046;V;00069;V;00055;V;00043;V;00026;V;00024;V;00030;V;00033;V;00040;V;00033;V;00022;V;00016;V;00021;V;00024;V;00029;V;00022;V;00018;V;00013;V
28;079;17;8;28079017_8_8;2018;03;20;00008;V;00004;V;00009;V;00008;V;00007;V;00009;V;00015;V;00025;V;00035;V;00034;V;00025;V;00019;V;00016;V;00015;V;00014;V;00010;V;00012;V;00014;V;00018;V;00020;V;00023;V;00020;V;00019;V;00012;V
28;079;17;8;28079017_8_8;2018;03;21;00010;V;00005;V;00005;V;00006;V;00009;V;00009;V;00021;V;00059;V;00088;V;00033;V;00015;V;00013;V;00014;V;00011;V;00011;V;00011;V;00011;V;00013;V;00017;V;00024;V;00033;V;00027;V;00022;V;00018;V
28;079;17;8;28079017_8_8;2018;03;22;00020;V;00015;V;00021;V;00035;V;00041;V;00034;V;00079;V;00102;V;00101;V;00074;V;00038;V;00038;V;00038;V;00032;V;00027;V;00024;V;00024;V;00027;V;00037;V;00059;V;00075;V;00079;V;00067;V;00083;V
28;079;17;8;28079017_8_8;2018;03;23;00078;V;00089;V;00083;V;00067;V;00045;V;00033;V;00066;V;00086;V;00092;V;00080;V;00066;V;00044;V;00033;V;00027;V;00026;V;00030;V;00030;V;00031;V;00031;V;00035;V;00031;V;00027;V;00018;V;00010;V
28;079;17;8;28079017_8_8;2018;03;24;00005;V;00004;V;00004;V;00004;V;00006;V;00005;V;00005;V;00013;V;00019;V;00021;V;00017;V;00019;V;00021;V;00011;V;00009;V;00009;V;00011;V;00010;V;00011;V;00016;V;00015;V;00019;V;00019;V;00012;V
28;079;17;8;28079017_8_8;2018;03;25;00011;V;00009;V;00000;N;00008;V;00010;V;00016;V;00016;V;00018;V;00021;V;00017;V;00012;V;00013;V;00012;V;00011;V;00013;V;00012;V;00010;V;00010;V;00018;V;00021;V;00026;V;00031;V;00043;V;00034;V
28;079;17;8;28079017_8_8;2018;03;26;00022;V;00041;V;00049;V;00057;V;00054;V;00052;V;00061;V;00093;V;00111;V;00062;V;00038;V;00027;V;00019;N;00000;N;00000;N;00000;N;00012;V;00016;V;00021;V;00029;V;00041;V;00052;V;00052;V;00082;V
28;079;17;8;28079017_8_8;2018;03;27;00048;V;00029;V;00016;V;00019;V;00014;V;00022;V;00057;V;00072;V;00091;V;00084;V;00064;V;00041;V;00020;V;00012;V;00013;V;00012;V;00012;V;00013;V;00017;V;00024;V;00032;V;00064;V;00073;V;00065;V
28;079;17;8;28079017_8_8;2018;03;28;00062;V;00048;V;00031;V;00016;V;00017;V;00025;V;00056;V;00068;V;00080;V;00069;V;00065;V;00067;V;00027;V;00016;V;00014;V;00013;V;00013;V;00013;V;00017;V;00020;V;00027;V;00031;V;00036;V;00030;V
28;079;17;8;28079017_8_8;2018;03;29;00030;V;00023;V;00025;V;00035;V;00027;V;00020;V;00014;V;00020;V;00023;V;00018;V;00014;V;00010;V;00009;V;00008;V;00009;V;00007;V;00007;V;00007;V;00008;V;00010;V;00014;V;00020;V;00013;V;00010;V
28;079;17;8;28079017_8_8;2018;03;30;00007;V;00006;V;00005;V;00003;V;00001;V;00001;V;00003;V;00006;V;00009;V;00014;V;00009;V;00011;V;00014;V;00023;V;00016;V;00013;V;00006;V;00006;V;00008;V;00012;V;00013;V;00013;V;00010;V;00010;V
28;079;17;8;28079017_8_8;2018;03;31;00007;V;00006;V;00003;V;00002;V;00003;V;00004;V;00007;V;00012;V;00013;V;00014;V;00015;V;00014;V;00019;V;00013;V;00011;V;00010;V;00012;V;00009;V;00010;V;00015;V;00024;V;00030;V;00035;V;00042;V
28;079;17;12;28079017_12_8;2018;03;01;00029;V;00016;V;00013;V;00012;V;00014;V;00019;V;00035;V;00040;V;00047;V;00046;V;00033;V;00034;V;00045;V;00059;V;00050;V;00032;V;00035;V;00027;V;00030;V;00031;V;00025;V;00021;V;00017;V;00014;V
28;079;17;12;28079017_12_8;2018;03;02;00009;V;00007;V;00005;V;00006;V;00011;V;00015;V;00056;V;00080;V;00100;V;00076;V;00059;V;00065;V;00058;V;00035;V;00052;V;00090;V;00129;V;00091;V;00140;V;00161;V;00198;V;00058;V;00025;V;00016;V
28;079;17;12;28079017_12_8;2018;03;03;00011;V;00007;V;00008;V;00006;V;00006;V;00005;V;00008;V;00013;V;00018;V;00028;V;00025;V;00026;V;00027;V;00033;V;00032;V;00027;V;00039;V;00056;V;00069;V;00057;V;00058;V;00040;V;00031;V;00021;V
28;079;17;12;28079017_12_8;2018;03;04;00015;V;00010;V;00009;V;00007;V;00007;V;00009;V;00009;V;00019;V;00020;V;00029;V;00035;V;00028;V;00027;V;00027;V;00021;V;00018;V;00016;V;00023;V;00035;V;00044;V;00072;V;00054;V;00028;V;00023;V
28;079;17;12;28079017_12_8;2018;03;05;00021;V;00008;V;00006;V;00005;V;00005;V;00006;V;00017;V;00045;V;00076;V;00068;V;00047;V;00045;V;00049;V;00046;V;00032;V;00028;V;00033;V;00035;V;00047;V;00070;V;00048;V;00033;V;00031;V;00030;V
28;079;17;12;28079017_12_8;2018;03;06;00022;V;00017;V;00010;V;00009;V;00008;V;00011;V;00028;V;00046;V;00053;V;00085;V;00051;V;00037;V;00028;V;00035;V;00053;V;00045;V;00042;V;00042;V;00072;V;00100;V;00125;V;00080;V;00046;V;00037;V
28;079;17;12;28079017_12_8;2018;03;07;00014;V;00011;V;00010;V;00011;V;00017;V;00027;V;00076;V;00123;V;00143;V;00080;V;00040;V;00027;V;00031;V;00026;V;00025;V;00022;V;00028;V;00039;V;00047;V;00051;V;00064;V;00049;V;00059;V;00079;V
28;079;17;12;28079017_12_8;2018;03;08;00049;V;00023;V;00016;V;00015;V;00018;V;00017;V;00036;V;00045;V;00066;V;00078;V;00075;V;00071;V;00077;V;00069;V;00050;V;00045;V;00049;V;00054;V;00053;V;00080;V;00089;V;00095;V;00124;V;00119;V
28;079;17;12;28079017_12_8;2018;03;09;00114;V;00065;V;00050;V;00042;V;00029;V;00029;V;00036;V;00073;V;00133;V;00108;V;00078;V;00047;V;00044;V;00065;V;00055;V;00053;V;00046;V;00071;V;00059;V;00063;V;00053;V;00032;V;00047;V;00043;V
28;079;17;12;28079017_12_8;2018;03;10;00028;V;00015;V;00011;V;00013;V;00013;V;00008;V;00012;V;00018;V;00024;V;00044;V;00067;V;00096;V;00062;V;00054;V;00048;V;00039;V;00028;V;00025;V;00034;V;00061;V;00064;V;00081;V;00052;V;00028;V
28;079;17;12;28079017_12_8;2018;03;11;00022;V;00018;V;00016;V;00009;V;00008;V;00007;V;00008;V;00009;V;00007;V;00007;V;00010;V;00012;V;00014;V;00020;V;00017;V;00014;V;00013;V;00014;V;00025;V;00028;V;00027;V;00021;V;00017;V;00009;V
28;079;17;12;28079017_12_8;2018;03;12;00006;V;00003;V;00003;V;00003;V;00003;V;00006;V;00019;V;00036;V;00045;V;00033;V;00023;V;00021;V;00021;V;00021;V;00024;V;00025;V;00028;V;00028;V;00040;V;00056;V;00054;V;00048;V;00047;V;00037;V
28;079;17;12;28079017_12_8;2018;03;13;00016;V;00017;V;00015;V;00022;V;00025;V;00032;V;00061;V;00074;V;00112;V;00089;V;00058;V;00032;V;00023;N;00027;V;00026;V;00032;V;00034;V;00037;V;00053;V;00100;V;00103;V;00107;V;00096;V;00067;V
28;079;17;12;28079017_12_8;2018;03;14;00035;V;00035;V;00034;V;00028;V;00031;V;00035;V;00089;V;00136;V;00144;V;00110;V;00066;V;00054;V;00035;V;00046;V;00031;V;00033;V;00034;V;00035;V;00035;V;00047;V;00044;V;00039;V;00019;V;00014;V
28;079;17;12;28079017_12_8;2018;03;15;00010;V;00009;V;00008;V;00006;V;00004;V;00006;V;00019;V;00043;V;00048;V;00040;V;00028;V;00023;V;00019;V;00023;V;00022;V;00020;V;00022;V;00027;V;00029;V;00040;V;00031;V;00032;V;00028;V;00020;V
28;079;17;12;28079017_12_8;2018;03;16;00017;V;00011;V;00008;V;00009;V;00009;V;00012;V;00040;V;00056;V;00061;V;00056;V;00035;V;00024;V;00022;V;00020;V;00021;V;00024;V;00027;V;00033;V;00037;V;00056;V;00065;V;00057;V;00045;V;00027;V
28;079;17;12;28079017_12_8;2018;03;17;00025;V;00014;V;00015;V;00014;V;00007;V;00007;V;00013;V;00021;V;00033;V;00039;V;00043;V;00070;V;00061;V;00052;V;00040;V;00025;V;00034;V;00028;V;00040;V;00053;V;00058;V;00049;V;00057;V;00060;V
28;079;17;12;28079017_12_8;2018;03;18;00063;V;00053;V;00037;V;00028;V;00016;V;00019;V;00020;V;00041;V;00028;V;00025;V;00016;V;00017;V;00016;V;00019;V;00018;V;00015;V;00013;V;00016;V;00023;V;00041;V;00034;V;00035;V;00052;V;00033;V
28;079;17;12;28079017_12_8;2018;03;19;00013;V;00009;V;00008;V;00009;V;00013;V;00021;V;00053;V;00104;V;00081;V;00062;V;00034;V;00032;V;00042;V;00046;V;00056;V;00047;V;00031;V;00022;V;00027;V;00029;V;00037;V;00026;V;00021;V;00015;V
28;079;17;12;28079017_12_8;2018;03;20;00009;V;00006;V;00010;V;00009;V;00009;V;00011;V;00019;V;00032;V;00050;V;00049;V;00036;V;00026;V;00021;V;00019;V;00019;V;00014;V;00014;V;00017;V;00020;V;00022;V;00027;V;00022;V;00020;V;00013;V
28;079;17;12;28079017_12_8;2018;03;21;00012;V;00006;V;00006;V;00008;V;00011;V;00010;V;00023;V;00091;V;00161;V;00042;V;00019;V;00017;V;00019;V;00014;V;00013;V;00013;V;00014;V;00016;V;00020;V;00028;V;00036;V;00029;V;00024;V;00020;V
28;079;17;12;28079017_12_8;2018;03;22;00021;V;00017;V;00022;V;00037;V;00042;V;00038;V;00099;V;00217;V;00259;V;00142;V;00054;V;00055;V;00055;V;00044;V;00037;V;00032;V;00031;V;00034;V;00047;V;00076;V;00094;V;00098;V;00077;V;00098;V
28;079;17;12;28079017_12_8;2018;03;23;00093;V;00112;V;00104;V;00076;V;00054;V;00035;V;00079;V;00134;V;00184;V;00153;V;00100;V;00063;V;00047;V;00038;V;00035;V;00042;V;00043;V;00043;V;00041;V;00048;V;00039;V;00032;V;00022;V;00011;V
28;079;17;12;28079017_12_8;2018;03;24;00006;V;00006;V;00005;V;00005;V;00008;V;00007;V;00007;V;00017;V;00025;V;00030;V;00025;V;00028;V;00032;V;00019;V;00015;V;00014;V;00016;V;00014;V;00015;V;00020;V;00018;V;00022;V;00023;V;00014;V
28;079;17;12;28079017_12_8;2018;03;25;00012;V;00012;V;00000;N;00010;V;00011;V;00018;V;00018;V;00021;V;00023;V;00020;V;00015;V;00017;V;00016;V;00014;V;00017;V;00015;V;00014;V;00012;V;00023;V;00025;V;00031;V;00035;V;00047;V;00038;V
28;079;17;12;28079017_12_8;2018;03;26;00023;V;00043;V;00052;V;00062;V;00058;V;00054;V;00079;V;00238;V;00330;V;00112;V;00053;V;00037;V;00027;N;00000;N;00000;N;00000;N;00016;V;00022;V;00027;V;00036;V;00051;V;00064;V;00055;V;00095;V
28;079;17;12;28079017_12_8;2018;03;27;00052;V;00031;V;00017;V;00021;V;00015;V;00025;V;00073;V;00116;V;00250;V;00222;V;00131;V;00073;V;00029;V;00017;V;00020;V;00019;V;00019;V;00018;V;00024;V;00032;V;00041;V;00081;V;00095;V;00078;V
28;079;17;12;28079017_12_8;2018;03;28;00078;V;00063;V;00034;V;00017;V;00019;V;00030;V;00111;V;00202;V;00338;V;00250;V;00207;V;00188;V;00050;V;00023;V;00020;V;00021;V;00020;V;00020;V;00026;V;00028;V;00036;V;00039;V;00041;V;00036;V
28;079;17;12;28079017_12_8;2018;03;29;00035;V;00025;V;00027;V;00042;V;00030;V;00023;V;00018;V;00027;V;00031;V;00027;V;00022;V;00014;V;00014;V;00012;V;00013;V;00009;V;00010;V;00009;V;00010;V;00013;V;00016;V;00026;V;00016;V;00012;V
28;079;17;12;28079017_12_8;2018;03;30;00008;V;00007;V;00007;V;00004;V;00003;V;00003;V;00004;V;00007;V;00011;V;00017;V;00012;V;00014;V;00024;V;00034;V;00025;V;00021;V;00008;V;00009;V;00011;V;00014;V;00016;V;00015;V;00011;V;00011;V
28;079;17;12;28079017_12_8;2018;03;31;00009;V;00007;V;00005;V;00004;V;00004;V;00006;V;00009;V;00014;V;00017;V;00021;V;00022;V;00023;V;00030;V;00020;V;00017;V;00015;V;00017;V;00012;V;00013;V;00020;V;00028;V;00037;V;00039;V;00049;V
28;079;17;14;28079017_14_6;2018;03;01;49.25;V;57.38;V;55.47;V;54.18;V;54.80;V;51.26;V;39.51;V;36.66;V;31.61;V;29.28;V;144.8;N;25.11;V;24.88;V;28.41;V;34.34;V;46.59;V;48.66;V;53.55;V;50.41;V;47.43;V;50.52;V;49.83;V;51.94;V;52.65;V
28;079;17;14;28079017_14_6;2018;03;02;55.58;V;57.19;V;58.02;V;56.98;V;53.26;V;47.97;V;20.29;V;06.49;V;05.97;V;15.28;V;26.77;V;24.39;V;29.91;V;44.11;V;34.02;V;16.29;V;10.53;V;18.56;V;04.40;V;02.03;V;05.24;V;39.13;V;58.70;V;63.48;V
28;079;17;14;28079017_14_6;2018;03;03;67.44;V;70.85;V;69.52;V;78.02;V;79.95;V;77.13;V;76.61;V;75.21;V;70.74;V;66.00;V;70.66;V;72.15;V;72.40;V;71.47;V;71.43;V;73.63;V;66.33;V;51.73;V;34.49;V;31.85;V;29.43;V;44.72;V;52.28;V;57.73;V
28;079;17;14;28079017_14_6;2018;03;04;64.17;V;68.99;V;69.68;V;72.02;V;69.58;V;66.19;V;69.28;V;68.19;V;69.29;V;60.17;V;58.23;V;63.13;V;66.15;V;69.20;V;73.70;V;75.71;V;75.69;V;67.89;V;55.72;V;46.28;V;23.32;V;34.58;V;55.49;V;55.54;V
28;079;17;14;28079017_14_6;2018;03;05;55.41;V;75.26;V;86.18;V;79.59;V;74.25;V;74.37;V;65.62;V;48.76;V;26.91;V;34.83;V;46.27;V;53.04;V;52.85;V;58.64;V;74.18;V;75.49;V;72.61;V;69.38;V;59.25;V;44.00;V;52.82;V;62.39;V;60.17;V;56.36;V
28;079;17;14;28079017_14_6;2018;03;06;55.50;V;56.13;V;60.33;V;60.77;V;63.83;V;60.63;V;51.97;V;46.57;V;43.51;V;26.00;V;40.84;V;53.87;V;62.09;V;55.93;V;45.15;V;53.19;V;56.76;V;55.41;V;35.70;V;20.31;V;08.52;V;29.88;V;49.82;V;56.24;V
28;079;17;14;28079017_14_6;2018;03;07;70.02;V;68.52;V;68.76;V;65.03;V;58.57;V;53.32;V;28.10;V;08.87;V;15.10;V;39.98;V;59.87;V;67.51;V;67.76;V;70.94;V;72.64;V;74.34;V;70.32;V;60.67;V;55.17;V;42.86;V;29.84;V;35.38;V;19.44;V;06.75;V
28;079;17;14;28079017_14_6;2018;03;08;26.20;V;50.57;V;55.96;V;58.86;V;59.06;V;65.78;V;46.06;V;40.95;V;26.86;V;22.35;V;27.59;V;32.35;V;32.33;V;38.14;V;51.46;V;51.93;V;49.82;V;41.68;V;33.43;V;16.81;V;09.07;V;03.29;V;01.87;V;01.96;V
28;079;17;14;28079017_14_6;2018;03;09;01.75;V;07.89;V;12.96;V;13.88;V;16.76;V;18.74;V;33.91;V;18.16;V;05.50;V;12.23;V;21.52;V;35.40;V;39.95;V;24.39;V;27.95;V;31.35;V;33.72;V;19.49;V;23.72;V;21.36;V;28.98;V;41.05;V;29.63;V;29.00;V
28;079;17;14;28079017_14_6;2018;03;10;40.04;V;48.55;V;51.68;V;49.31;V;48.73;V;51.36;V;49.41;V;46.86;V;44.34;V;45.61;V;33.77;V;23.74;V;38.09;V;45.01;V;49.31;V;55.13;V;60.01;V;59.58;V;56.57;V;32.97;V;25.03;V;14.17;V;32.30;V;52.00;V
28;079;17;14;28079017_14_6;2018;03;11;57.51;V;62.00;V;65.71;V;73.63;V;74.15;V;78.08;V;73.43;V;73.48;V;76.66;V;79.11;V;78.87;V;79.16;V;79.34;V;78.13;V;78.05;V;77.09;V;78.76;V;77.23;V;69.66;V;63.91;V;65.18;V;67.63;V;68.95;V;71.92;V
28;079;17;14;28079017_14_6;2018;03;12;72.66;V;75.42;V;74.58;V;76.17;V;76.51;V;71.88;V;63.34;V;53.82;V;51.16;V;58.90;V;64.74;V;68.00;V;68.71;V;70.64;V;69.53;V;70.56;V;69.14;V;69.02;V;59.43;V;45.38;V;43.16;V;45.36;V;45.91;V;46.64;V
28;079;17;14;28079017_14_6;2018;03;13;57.57;V;56.51;V;56.05;V;45.39;V;36.66;V;31.41;V;17.72;V;14.64;V;06.90;V;19.60;V;37.54;V;53.97;V;61.77;N;62.74;V;62.74;V;59.93;V;59.88;V;54.86;V;44.62;V;20.82;V;11.49;V;06.74;V;06.47;V;17.88;V
28;079;17;14;28079017_14_6;2018;03;14;32.77;V;26.15;V;21.07;V;25.13;V;22.78;V;22.20;V;05.46;V;01.63;V;02.30;V;03.69;V;16.08;V;23.69;V;34.39;V;27.79;V;36.80;V;39.08;V;39.15;V;39.76;V;39.17;V;31.80;V;51.10;V;60.72;V;86.82;V;89.58;V
28;079;17;14;28079017_14_6;2018;03;15;87.84;V;84.19;V;81.98;V;82.94;V;82.47;V;81.72;V;72.66;V;54.10;V;58.62;V;68.32;V;71.99;V;76.35;V;78.36;V;74.54;V;74.96;V;75.61;V;72.14;V;68.34;V;65.33;V;59.19;V;62.19;V;56.50;V;55.15;V;57.39;V
28;079;17;14;28079017_14_6;2018;03;16;55.67;V;60.90;V;63.76;V;67.41;V;65.74;V;65.22;V;46.36;V;34.18;V;35.02;V;44.42;V;58.07;V;66.11;V;71.02;V;74.86;V;75.66;V;73.78;V;71.07;V;66.55;V;62.30;V;48.95;V;37.50;V;46.39;V;53.25;V;59.97;V
28;079;17;14;28079017_14_6;2018;03;17;57.60;V;63.20;V;63.71;V;63.16;V;68.26;V;69.14;V;63.87;V;53.85;V;49.72;V;51.70;V;51.87;V;43.84;V;47.59;V;55.17;V;65.21;V;75.26;V;70.16;V;71.46;V;63.33;V;50.63;V;47.53;V;49.86;V;46.26;V;39.21;V
28;079;17;14;28079017_14_6;2018;03;18;29.40;V;36.20;V;46.23;V;51.39;V;51.47;V;47.50;V;44.75;V;37.20;V;49.81;V;54.11;V;69.46;V;77.43;V;79.09;V;80.23;V;82.45;V;84.63;V;86.50;V;83.92;V;74.69;V;59.86;V;66.12;V;65.05;V;47.33;V;58.52;V
28;079;17;14;28079017_14_6;2018;03;19;73.61;V;75.32;V;79.33;V;76.18;V;67.45;V;49.43;V;20.64;V;10.90;V;27.22;V;37.31;V;51.84;V;52.05;V;51.22;V;49.88;V;39.34;V;45.55;V;65.30;V;78.82;V;80.17;V;77.87;V;66.38;V;69.56;V;69.99;V;73.17;V
28;079;17;14;28079017_14_6;2018;03;20;75.30;V;76.47;V;68.27;V;67.82;V;68.82;V;67.23;V;62.59;V;53.09;V;43.71;V;44.74;V;52.06;V;62.86;V;67.19;V;68.93;V;72.89;V;79.13;V;81.81;V;77.91;V;74.31;V;69.90;V;64.72;V;69.62;V;74.27;V;86.50;V
